"Search Criteria:"

"Initial View: Operator"
"Well Type: Both"
"District: 7C"
"Date Range: Jan 1996 - Jan 1997"

"Operator Name","Operator No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"BLACK RESOURCES, INC.",072730,1423,16869,0,0
"BLACK SPRINGS OIL & GAS, INC.",072719,1213,3594,0,0
"BLACK, BOB OPERATING, INC.",072598,0,0,0,0
"BLOOMER & ASSOCIATES, INC.",075899,1455,13,0,0
"BMB OIL PRODUCTION",040648,1,9,0,0
"BO-VO OPERATING CO.",077597,0,0,0,0
"BODAN OIL & GAS COMPANY",078310,0,0,1357,16
"BODARK OIL COMPANY",078320,34346,0,0,0
"BOMAR OPERATING CO., LC",081512,940,888,204,70
"BOMAR, THOMAS",081520,390,0,0,0
"BONELL OIL & GAS CO.",082395,0,0,1256,345
"BONITA HYDROCARBONS CO.",082450,0,0,8642,0
"BORDEN, J. D.",082975,0,0,2124,0
"BORDEN, ROLAND INC.",082982,571,15713,3938,0
"BOWERMAN ENERGY COMPANY",084081,1252,9,30381,0
"BOWERMAN OIL & GAS, INC.",084084,94797,65031,14391,713
"BOYD & MCWILLIAMS ENERGY GROUP",084545,25216,110903,145031,206
"BRAGG OIL PARTNERSHIP",088249,375,2164,1046,68
"BRAGG, GLENN & BRAGG, HAROLD",088247,0,0,0,0
"BRAZOS PETROLEUM, INC.",089939,0,0,0,0
"BRECCA OIL & GAS OPERATORS, INC.",089968,802,1033,0,0
"BRECK OPERATING CORP.",089974,4076,19135,31917,0
"BRIDWELL OIL CO.",092480,3108,9587,0,0
"BRIGHT & CO.",093125,4484,19167,0,0
"BRIGHT OIL COMPANY",093100,2351,2379,0,0
"BRIGHTWELL, CHARLES R.",093343,0,0,0,0
"BRINKERHOFF EXPLORATION, INC.",093398,10199,933,0,0
"BRISTOL RESOURCES CORPORATION",093548,21761,85931,254443,472
"BROOKS, E. B., JR.",097035,37353,20396,87351,0
"BROTHERTON PRODUCTION CO.",097484,47222,87666,0,0
"BROWER OIL & GAS CO., INC.",097494,1240,0,0,0
"BROWN, EDMOND L.",099656,0,0,11718,264
"BROWN, FRANK W.",099740,134,13,0,0
"BROWN, H. L., JR.",100268,2042,20760,0,0
"BROWN, TOM INC.",102550,21519,151965,679169,13412
"BRUNO, EARL R.",104150,0,0,3090,0
"BTA OIL PRODUCERS",041860,87230,1123578,0,0
"BUCK-WELL ENERGY, INC.",105565,0,0,39728,0
"BUCKEYE ENERGY, INC.",105970,3918,7812,0,0
"BUENA VENTURA OPERATING COMPANY",106299,313,12,0,0
"BULLARD & NICHOLS OPERATING",106470,1612,39,0,0
"BURGER, F.W. INC.",108069,750,0,0,0
"BURK ROYALTY COMPANY",108800,14406,27742,0,0
"BURK, J. D.",108798,0,0,0,0
"BURLINGTON RESOURCES OIL&GAS CO.",109338,118623,46838,8732014,14551
"BUSSEY, JOE F.",112680,1376,12,0,0
"BYNUM OIL COMPANY, INC.",118735,593,4398,0,0
"BYRD OPERATING COMPANY",118748,54471,315573,821190,633
"C & A ENTERPRISES",119839,949,2524,0,0
"C & W VENTURES L C",121160,3568,0,0,0
"C S J, INC.",121073,0,0,0,0
"C-BAR PRODUCTION CO.",121200,1785,0,0,0
"CABANA OIL CORP.",121220,0,0,567389,348
"CAMEXCO, INC.",127241,0,1,11717,30
"CANDELERO OIL & GAS COMPANY",129009,0,0,17764,0
"CANTRELL CORP.",129800,0,0,0,0
"CANYON PRODUCTION OPERATORS",130010,0,0,8386,0
"CANYON SERIES EXPLORATION, INC.",130023,0,0,0,0
"CAPATAZ OPERATING, INC.",130354,0,0,39943,0
"CARAWAY OPERATING CO.",130690,59459,60486,40072,390
"CARDWELL OIL CORPORATION",130852,6065,8121,0,0
"CARPENTER SERVICES",134445,314,125,0,0
"CARPENTER SERVICES, LTD. CO.",134447,455,200,0,0
"CARPENTER, WALTER G.",134550,0,0,0,0
"CARR EXPLORATION CORP.",135210,2576,55,15746,0
"CARRLAND OIL & GAS INC.",135810,4014,0,0,0
"CASS ENERGY CORP",139611,0,0,0,0
"CASTLE GAS CORPORATION",139645,377,13,0,0
"CATOILAN CORPORATION",140090,0,0,8378,0
"CDJ OIL CO.",140598,2134,26,0,0
"CENTENNIAL ENERGY CORP.",141050,6835,15500,0,0
"CHALLENGER OIL INC",152379,0,0,0,0
CHAN-WILL,144180,0,0,0,0
"CHARTER PETROLEUM COMPANY",146680,15126,76661,0,0
"CHEETAH INVESTMENTS, INC.",147217,4095,10972,0,0
"CHEROKEE DRLG. & DEV. CORP.",147404,29044,40641,0,0
"CHESAPEAKE BAY GAS GATHERING CO.",147700,0,0,0,0
"CHEVRON U. S. A. INC.",148113,1190236,5278965,17613148,153279
"CHI OPERATING, INC.",148123,0,0,2054,0
"CHIODO CORP.",149434,0,0,0,0
"CHISOS OPERATING, INC.",149441,1194,1092,209387,13
"CHIX OIL COMPANY",149525,36,8,0,0
"CHOLLA PETROLEUM, INC.",150683,18032,18754,0,0
"CIMARRON PROPERTIES, INC.",153444,34948,2148,0,0
"CIRCLE B PIPE & SUPPLY, LLC",153590,0,0,0,0
"CIRCLE RIDGE PRODUCTION, INC.",153970,0,0,0,0
"CIRCLE S PRODUCTION, INC.",154014,18,8,265,0
"CIRCLE W OPERATING",154039,300,0,3804,0
"CIRCLE W OPERATING, INC.",154040,0,0,0,0
"CITATION OIL & GAS CORP.",154235,25981,271171,0,0
"CITY OF BRADY",154630,0,0,440,0
"CITY PRODUCTION CO.",154767,445,10,0,0
"CLARK, JOHN M., INC.",157283,0,0,292576,0
"CLAYTON PETROLEUM CORPORATION",159364,67,108,0,0
"CLEAR FORK, INCORPORATED",159500,6744,8709,0,0
"CLIDE OIL CORP.",160557,2648,0,0,0
"CLIFTON, JOE B. EXPLORATION, INC",160655,823,0,0,0
"CLOVER OIL & GAS, INC.",161330,0,0,0,0
"COASTAL OIL & GAS CORPORATION",161639,0,0,162663,972
"COCKRELL PRODUCTION CO., INC.",164305,0,0,255600,19
"CODA ENERGY, INC.",164448,320021,965943,55481,0
"CODY ENERGY, INC.",164464,19336,377495,154466,2450
"COLEVILLE PETROLEUM COMPANY",167286,215,8,0,0
"COLLINS & WARE, INC.",168348,173368,78603,0,0
"COMANCHE OIL AND GAS COMPANY",169406,0,0,0,0
"COMETRA OIL AND GAS, INC.",169680,0,0,8485163,0
"CONCHO OILFIELD SERV & OPER CO.",170164,3003,22,0,0
"CONDRA, JAMES M., INC.",170547,0,0,0,0
"CONE & PETREE OIL & GAS EXP. INC",170765,2602,22,0,0
"CONOCO INC.",172230,46247,594186,14063740,491891
"CONQUEST OIL COMPANY",172236,0,0,0,0
"CONQUISTADOR PETROLEUM,INC.",172244,408,0,0,0
"CONVEST ENERGY CORPORATION",174000,0,0,5760,0
"COOKE, KENNY D. OPERATING",174393,658,2834,0,0
"COOPER OIL & GAS, INC.",175111,5435,0,0,0
"COOPER, B A",175112,0,0,0,0
"CORY, KENNETH W. LTD.",180351,2735,0,0,0
"COSTILLA ENERGY, INC.",180543,0,0,21068,0
"COSTILLA PETROLEUM CORPORATION",180545,221225,530031,687975,3122
"COX, JOHN L.",185980,1191063,6605542,187248,1464
"COX, MARTIN REGAN",185995,0,0,11521,0
"CREEK SWAB. & ROUST. SER., INC.",188578,0,0,0,0
"CROCKETT GAS LIMITED",190078,0,0,0,0
"CRONE OIL COMPANY",190235,1866,5200,0,0
"CROSS TIMBERS OPERATING COMPANY",190468,50251,190197,682809,6290
"CROUCH, J. H. JR.",190905,0,0,0,0
"CROWDER, B.R.",191330,3503,91,5050,0
"CRT'S, INC.",191571,1436,26394,0,0
"CRUDE RESOURCES, INC.",191589,794,13,0,0
"CTX ENERGY CORPORATION",191855,4752,0,168875,0
"CWIC, INC.",195838,0,0,0,0
"CYCLONE EXPLORATION, INC.",195844,0,0,325384,675
"D & G, INC.",196158,0,0,0,0
"D & S PETROLEUM",196872,0,0,0,0
"D AND B OIL",196224,0,0,0,0
"D&S OIL AND GAS PROPERTIES",196870,1,88,0,0
"D. A. B. OIL SERVICE, INC.",195866,251,6,0,0
"D.T. INC.",196139,365,1144,0,0
"DAKOTA RESOURCES, INC. (I)",197416,1066,156,0,0
"DALE'S WELDING & OPERATING CO.",197631,1139,13,0,0
"DALLAS OPERATING CORP.",197686,0,0,6174,0
"DALLAS PRODUCTION, INC.",197690,1774,1098,38938,1
"DAMERON PETROLEUM CORP.",198076,0,0,0,0
"DAMRON, KITTY S.",198135,1738,26,0,0
"DANIEL EXPLORATIONS INC",198565,4343,2901,66170,0
"DAUBERT OIL & GAS CO.",201700,0,0,0,0
"DAVIDSON, DAN",202345,0,0,13357,142
"DBO OIL INCORPORATED",195858,12225,62239,0,0
"DDC ENERGY CORPORATION",195896,14410,11568,0,0
"DELRAY OIL, INC.",213275,22630,22116,4798,0
"DELTEX MINERALS INC.",214093,70,0,0,0
"DENNIS & BROUN",215526,170,0,0,0
"DENNIS, L.W. & ASSOCIATES, INC.",215625,0,0,0,0
"DENVERAMERICAN PETROLEUM, LLC",216449,0,0,9502,0
"DESANA DEVELOPMENT CORPORATION",216536,2806,24,0,0
"DEVON ENERGY CORPORATION(NEVADA)",216735,174245,496788,5824837,4542
"DEVON ENERGY PRODUCTION CO, L.P.",216378,0,0,22917,141
"DICKSON PETROLEUM, INC.",217970,529,6988,54031,0
"DISCOVERY OPERATING, INC.",220865,38856,318461,1587264,20237
"DITTMAN, D. W.",220875,19724,28413,12440,39
"DIVERSIFIED O&G PROD. CO., INC.",220889,0,0,0,0
"DIVERSIFIED OPERATING CORP.",220894,1579,2353,0,0
"DK OIL COMPANY",221445,0,0,0,0
"DMS OIL COMPANY",221520,0,0,41062,0
"DOAN OIL COMPANY",221650,0,0,0,0
"DOROCO PETROLEUM",224425,60,1019,0,0
"DOUBLE DIAMOND PETROLEUM, INC.",224830,480,5076,0,0
"DOVE CREEK DISPOSAL COMPANY, L C",227415,3484,105,0,0
"DOYAL, BOBBY & ETHYL",227661,0,0,0,0
"DREYFUS, LOUIS NATURAL GAS CORP",228125,8804,50646,37403227,23978
"DRILMOR, INC.",228393,0,0,16078,0
"DUNCAN OIL PROPERTIES, INC.",232295,0,0,3236,0
"DUNDEE PETROLEUM, INC.",232887,0,0,0,0
"DUNE OIL AND GAS, INC.",232882,0,0,6036,0
"DUNE PETROLEUM CORPORATION",232888,0,0,0,0
"DURHAM, INC.",236330,1219,91,0,0
"DUSK OIL & GAS",236473,0,0,0,0
"DUSTER PRODUCTION COMPANY, INC.",236475,0,0,0,0
"DYAD PETROLEUM COMPANY",237520,0,0,9794,634
"E & R OIL",238591,1857,40019,6877,42
"E W D OIL",238085,7269,11514,0,0
"E.G. OPERATING",238558,122,2949,74048,864
"E/T PETROLEUM CO.",238547,492,0,0,0
"EAGLE OPERATING",238688,762,6426,0,0
"EAGLE TRANSPORTS",238574,2,4,0,0
"EARNEST PRODUCING CORPORATION",238708,3975,19,0,0
"EASTWOOD OIL AND GAS, INC.",239756,0,0,0,0
"ECHO PRODUCTION, INC.",240125,5749,380,38603,630
"ECT RESOURCES",241418,0,0,0,0
"EDCO PETROLEUM, INC.",241600,24015,1880,0,0
"EDGAR, VERLON",243101,2226,5890,0,0
"EDMAR COMPANY, L.L.C.",243289,12215,104368,0,0
"EDMONDSON, H. B. & SON",243497,402,39,0,0
"EDWARDS ENERGY CORPORATION",243876,2340,21176,0,0
"EDWARDS PLATEAU OPERATING",245598,0,0,6512,0
"EGGLESTON, GARALAND",245860,5866,9381,14423,0
"EGI, INC.",245862,4990,2177,0,0
"ELAND ENERGY, INC.",246565,1943,0,0,0
"ELCO OIL & GAS",246620,2007,27,0,0
"ELDORADO PIPELINE COMPANY",247575,0,0,9691,0
"ELLISON LEASE OPERATING",249390,4505,14449,7668,2
"EMERALD SYSTEMS, INC.",251151,256,0,0,0
"EMPIRE OIL & GAS SERVICES, INC",251441,0,0,0,0
"ENCINO OPERATING COMPANY, INC.",251704,0,0,0,0
"ENCON SERVICES, INC.",251903,210,615,0,0
"ENCORE ENERGY, INC.",251902,0,0,0,0
"ENERGY PRODUCTION CORPORATION",251989,87836,1063,36646,0
"ENERGY SERVICE INVESTMENT CORP.",252073,0,0,209842,78
"ENERGYWISE ENTERPRISES INC.",252069,0,0,0,0
"ENERVEST OPERATING, L.L.C.",252131,45491,324183,80735,2170
"ENG, GEORGE E.",252088,0,0,13065,0
"ENOC PETROLEUM COMPANY",252875,0,0,0,0
"ENRICH OIL CORPORATION",253100,61323,42696,17320,70
"ENRON OIL & GAS COMPANY",253196,14269,191436,20393443,174521
"ENSERCH EXPLORATION, INC",253210,26844,143703,37364,51
"ENWEST CORPORATION",253252,16,4,0,0
"EOG (OKLAHOMA) INC.",253235,0,0,35274,872
"ERIC OIL COMPANY",253352,0,0,0,0
"EXP, INC.",256996,6477,3974,0,0
"EXPLO OIL, INC.",257027,1589,3,0,0
"EXXCEL OPERATING COMPANY",257067,0,0,0,0
"EXXON CORP.",257097,836367,1554232,2792770,25295
"F & W DISPOSAL COMPANY",257575,0,0,0,0
"F.T. OIL",257588,2717,0,0,0
FABCO,257662,6124,7580,0,0
"FAIR OPERATING, INC.",257711,295,13,0,0
"FAMCO PRODUCTION",261271,5721,962,0,0
"FARMER, R. C. JR.",263075,0,0,0,0
"FARMERS OF TULSA ENERGY CORP.",263093,252,5450,0,0
"FASKEN OIL AND RANCH, LTD.",263696,3524,107086,0,0
"FAUBION & FAUBION OIL CO.",263644,26,779,0,0
"FAULCONER, VERNON E., INC.",263701,0,0,58231,201
"FEAGAN ENERGY, INC.",263930,0,0,6653,20
"FEDERAL OIL, INC.",264227,0,0,0,0
"FIELD PRODUCTION COMPANY",266910,0,0,8220,0
"FIELDS, BERT, JR.",267430,5919,15516,0,0
"FINA OIL & CHEMICAL COMPANY",268321,50678,193514,3002410,6053
"FINLAY, MIKE",268580,0,0,0,0
"FIRSTOIL, INC.",269063,0,0,0,0
"FISCUS DRILLING CO., INC.",269175,1290,2244,0,0
"FISHER OIL CO.",270500,26,0,0,0
"FISHER, JACK INC.",270245,3760,31051,0,0
"FIVE RESOURCES, INC. (V)",271383,284,15,0,0
"FIVEASH OPERATING COMPANY, INC.",271530,1400,15620,1337,0
"FLINT PLUGGING",273900,1994,10683,0,0
"FLOW PRODUCTION COMPANY",274100,0,0,18916,0
"FLOYD, TIMBER INC.",274426,1842,22,0,0
"FORTSON OIL COMPANY",278563,32628,9576,0,0
"FORTUNE PRODUCTION CO.",278770,55465,605139,429249,4545
"FOUR G OIL COMPANY",280940,0,0,0,0
"FOUR SWD, INC.",280615,0,0,0,0
"FOWLER, W. J., JR.",281210,0,0,8714,46
"FOX OPERATING COMPANY",281554,364,6139,0,0
"FRAC-SAND, INC.",282623,1007,14484,0,0
"FRANKLIN, J.W. OIL OPERATOR",283687,212,3360,89796,0
"FRANKLIN, JACK",283689,4195,14796,0,0
"FREDONIA RESOURCES INC.",284885,0,0,9365,0
"FREEDOM ENERGY, INC. (I)",285088,1128,26463,33997,0
"FREEMAN, KATHLEEN INC.",285134,331,58,0,0
"FRIEMEL, PAUL D. & ASSOC., INC.",286546,0,0,1535,0
"FRONTIER GAS OPERATING CORP.",287163,4127,41933,5165,35
"FT. TERRETT OIL AND GAS INC.",277960,0,0,0,0
"FULLER PRODUCTION, INC.",288587,1196,11435,132443,1
"FULLER, LOUISE",288674,211,2258,0,0
"FURRY OIL & GAS, INC.",291620,180,47,0,0
"FURRY OPERATING ACCOUNT",291645,236,9,0,0
"G & M GAS & OIL",292200,0,0,0,0
"G & R PRODUCTION, INC.",292251,0,0,0,0
"G & S OPERATING COMPANY",292292,0,0,0,0
"GARY'S PUMP & SUPPLY",296659,2012,0,0,0
"GASPER RICE & ASSOCIATES, INC.",297101,0,0,0,0
"GBG OPERATING CORP.",298372,5724,22957,0,0
"GENERAL OIL COMPANY, INC.",300159,283,2817,14854,0
"GENIE CORPORATION",300250,0,0,4513,25
"GENTRY, A. G.",300246,0,0,0,0
"GEONATURAL RESOURCES, INC.",300805,0,0,615,0
"GEOSURVEYS, INC.",301322,111798,170594,32112,0
"GEOTRAC ENERGY CORPORATION",301359,739,0,0,0
"GESCHCO INC.",302430,2396,13,0,0
"GIBBS DRILLING CO.",302630,2505,0,0,0
"GIEBEL PETROLEUM LTD.",304280,49748,1568,0,0
"GILLEY, SAM D.",306100,0,0,0,0
"GILLIAM'S AGHORN ENERGY",306220,10097,8066,0,0
"GILSTRAP, JOEL",307219,6399,10,0,0
"GINCO OPERATING CO.",307228,0,0,0,0
"GIST, E. C.",307450,6852,13,0,0
"GLAHN RESOURCES, INC.",307644,0,0,0,0
"GLOSSOP, ROBERT L.",310720,36033,225562,0,0
"GO OIL CORP.",311420,430,0,0,0
"GOLDEN SPECIALTIES OIL & GAS",313070,6542,12624,2927,0
"GOOCH & ISOM",314173,14890,21499,1839,0
"GOULD ENERGY CO.",319190,5101,15463,0,0
"GRAHAM, BILL J. OIL & GAS CORP.",322349,0,0,276365,2513
"GRAMRICH OIL & GAS CORPORATION",324550,1973,0,0,0
"GRAY OPERATING COMPANY, INC.",327935,483,4466,6137,0
"GRAY, R.L.",327981,0,0,0,0
"GRAY, T. M. (JUD)",328275,587,10719,0,0
"GRB PROPERTIES, INC.",328353,0,0,0,0
"GREAT WESTERN DRILLING COMPANY",328780,1321,4378,125353,0
"GREEN OIL & GAS, INC.",331059,0,0,0,0
"GREEN, ROY W. OIL & GAS",331060,6041,0,0,0
"GREER, J. H.",331910,0,0,6373,0
"GRESHAM OIL & GAS (USA) INC.",332478,27,0,43844,0
"GRIGGS, VICTOR C.",334125,884,6,0,0
"GRUY PETROLEUM MANAGEMENT CO.",337106,8854,8721,0,0
"GUFFEY, WM. R.",337293,1972,703,0,0
"GULF COAST PIPELINE CO.",337916,0,0,16834,0
"GULF EXPLORATION CORPORATION",338094,0,0,0,0
"GULF PRODUCTION CORP.",338345,0,0,3944,0
"GULF STATES PRODUCTION COMPANY",338571,9699,1878,0,0
"H & O OPERATING CO",341428,738,332,0,0
"H & R OILS, INC.",341500,0,0,0,0
"H&G PETROLEUM CORPORATION",341347,0,0,0,0
"H-M RESOURCE MANAGEMENT, INC.",341468,10560,0,13063,0
"H.A.N. OPERATING INCORPORATED",339763,413,0,1840,0
"HAAS, PEGGY K.",341800,998,0,0,0
"HALE OIL & GAS PROPERTIES",345175,4286,517,0,0
"HALL, E. G., OIL CO.",346130,15771,70336,0,0
"HALL, ROBERT G.",346850,0,0,0,0
"HALLWOOD ENERGY CORPORATION",347225,0,0,0,0
"HALLWOOD PETROLEUM, INC.",347221,801140,2819406,205097,105
"HALVEY ENERGY CO.",347243,4010,28410,0,0
"HAM OIL & GAS, INC.",347252,1284,0,0,0
"HAMON OPERATING COMPANY",351727,7245,38010,0,0
"HANK OIL & GAS, INC.",354626,5062,14708,27098,197
"HANKAMER, CURTIS CORPORATION,THE",354081,5107,60893,64811,1186
"HANLEY PETROLEUM INC.",354793,206151,1396640,152252,424
"HANSON CORPORATION",355347,2962,0,0,0
"HARDY OIL & GAS USA INC.",356796,113571,585000,0,0
"HARMAN, JAMES O.",357360,0,0,0,0
"HARRISON INTERESTS, LTD.",360320,2549,16249,5304935,16841
"HARTEL, INC.",362920,0,231,0,0
"HARVARD PETROLEUM CORPORATION",363027,0,0,0,0
"HARVEY, MIKE W. OIL & GAS",363991,0,0,0,0
"HARWELL, FRED H.",364800,624,286,0,0
"HATLER, JIM",366137,209,11,0,0
"HAWKEYE TRANSMISSION COMPANY",366700,15639,0,0,0
"HEADINGTON OIL COMPANY",370063,0,0,116450,278
"HEART LAND PETROLEUM CORPORATION",370452,13480,8500,0,0
"HELMERICH & PAYNE, INC.",374170,6298,0,0,0
"HENDERSON & ERICKSON, INC.",376810,429,4718,0,0
"HENDERSON, PETER OIL CO.",377075,11176,126374,133463,1881
"HENDRIX, JOHN H. CORPORATION",378256,1712,19299,0,0
"HENDRY, M. C.",378320,30,315,0,0
HENNICO,378251,0,0,0,0
"HENRY PETROLEUM CORP.",378635,163268,837536,0,0
"HEXAGON OIL AND GAS INC.",383200,371,6220,37737,118
"HGN OPERATING COMPANY, INC.",383312,2807,55888,196880,1160
"HI - MOUNTAIN ENERGY CORPORATION",390160,2740,32700,0,0
"HICKOX OIL TEXAS COMPANY, INC.",385120,2192,374,0,0
"HIDALGO OIL & EXPLORATION CORP.",385390,676,13,2556,0
"HIGHLAND PRODUCTION COMPANY",385780,0,0,57056,106
"HILLIARD OIL",388645,902,2739,0,0
"HILLIN, T. A.",388787,0,0,527908,1578
"HILLIN-SIMON OIL COMPANY",388776,2967,57973,0,0
"HMT PIPELINE COMPANY, INC.",341430,58,6747,0,0
"HOBBS ENERGY CORPORATION",390563,2034,10,0,0
