"Search Criteria:"

"Initial View: Operator"
"Well Type: Both"
"District: 7C"
"Date Range: Jan 2017 - Jan 2018"

"Operator Name","Operator No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"CHISHOLM OPERATING, INC.",149454,3893,8804,0,0
"CHOLLA PETROLEUM, INC.",150683,1250,11970,9763,0
"CIBOLO WELLS, LLC",153394,0,0,0,0
"CIMAREX ENERGY CO.",153438,0,2451,37107,3
"CIMAREX ENERGY CO. OF COLORADO",153429,4897,34816,25468,17
"CITATION OIL & GAS CORP.",154235,5156,65559,0,0
"CLARK OIL CO.",157689,40999,0,0,0
"CLARK, JOHN M., INC.",157283,0,0,41446,0
"CLEAR BROOKE RANCHES, LLC",159376,910,0,0,0
"CLEAR FORK, INCORPORATED",159500,2241,889,0,0
"CLEAR WATER INC.",159643,3251,8669,0,0
"CLEARFORK PRODUCTION, LLC",159652,0,0,0,0
"CLEARLY PETROLEUM, LLC",159651,50818,46883,0,0
"CO ENERGY",161428,0,0,0,0
"COBRA OIL & GAS CORPORATION",163000,0,0,7859,0
"COCKRELL PRODUCTION CO., INC.",164305,0,0,1285,0
"COG OPERATING LLC",166150,16293426,45966221,11708,1043
"COHORT PETROLEUM MANAGEMENT, LLC",166706,0,0,0,0
"COLO EXPLORATION COMPANY, INC.",168907,0,0,0,0
"COMPASS ENERGY OPERATING, LLC",169751,247110,2784726,466278,6722
"COMPASS OPERATING, L.L.C.",169750,2287,18838,15051,219
"COMSTOCK ENERGY, LLC",170037,6810,42304,10451,0
"CONCHO OILFIELD SERV & OPER CO.",170164,9286,1372,28698,164
"CONOCOPHILLIPS COMPANY",172232,1153,56833,2876983,13556
"CONQUISTADOR PETROLEUM,INC.",172244,0,0,0,0
"COOPER OIL & GAS, LLC",175118,1600,0,0,0
"COOPER PRODUCTION COMPANY",175109,0,0,34,0
COPPERTOP,177301,2651,143,13147,17
"CREEK SWAB. & ROUST. SER., INC.",188578,0,0,0,0
"CREMSON OIL & GAS",189177,0,0,0,0
"CRONE OIL COMPANY",190235,0,0,0,0
"CROWNQUEST OPERATING, LLC",191554,20115,170497,0,0
"CUSTER & WRIGHT OPERATING, INC.",195651,15554,36165,0,0
"CYCLONE EXPLORATION, INC.",195844,0,0,109183,0
"D & S PETROLEUM",196872,0,0,0,0
"D & V OIL CO., LP",196897,9376,26459,0,0
"D AND B OIL",196224,0,0,0,0
"D&S OIL AND GAS PROPERTIES",196870,0,0,0,0
"D.J. & T. ENERGY",196227,0,0,0,0
"D90 ENERGY, LLC",195797,0,0,0,0
"DAESUNG ENERGY RESOURCES INC.",196972,0,0,0,0
"DAKOTA RESOURCES, INC. (I)",197416,1539,3328,0,0
"DAMERON PETROLEUM CORP.",198076,0,0,0,0
"DAMRON ENERGY, LLC",198130,8641,11282,21850,0
"DARCO OPERATORS",199900,3265,0,0,0
"DARKENS OIL & GAS INC.",200560,160,4542,0,0
"DAUBERT OPERATING, L.L.C.",201730,0,0,0,0
"DAVIDSON, DAN",202345,0,0,4590,40
"DAVIS GAS PROCESSING, INC.",202491,0,0,0,0
"DBO OIL INCORPORATED",195858,0,0,0,0
"DCP MIDSTREAM, LP",195918,0,0,0,0
"DCP OPERATING COMPANY, LP",195959,0,0,0,0
"DE LARIOS, R. V., LTD.",208555,0,0,0,0
"DE OPERATING LLC",216567,17922,103976,0,0
"DE3 OPERATING LLC",518310,1572,4333,0,0
"DEL MAR ENERGY, INC.",212915,6967,4693,0,0
"DELFIN OPERATING, LLC",212175,29700,0,42420,43
"DELRAY OIL, INC.",213275,12753,4710,2064,0
"DELTEX MINERALS INC.",214093,0,0,0,0
"DENTON RESOURCES LLC",216427,0,0,0,0
"DEVON ENERGY PRODUCTION CO, L.P.",216378,0,0,0,0
"DIAMOND S ENERGY COMPANY",217005,1,0,530608,5391
"DIAMOND T F ENTERPRISES, INC.",217003,0,0,354,0
"DIAMONDBACK E&P LLC",217012,804849,3497495,0,0
"DINERO OPERATING COMPANY",220711,0,0,0,0
"DISCOVERY NATURAL RESOURCES LLC",220855,2982839,21113837,2840119,1073
"DISCOVERY OPERATING, INC.",220865,222850,443044,300613,2658
"DISPOSAL TEJAS LLC",220858,0,0,0,0
"DJH OIL & GAS LLC",221734,227,6943,729073,1605
"DLB OIL & GAS INC.",195907,4642,4135,9971,25
"DOMINION NATURAL RESOURCES LLC",222227,0,0,0,0
"DOROCO PETROLEUM",224425,0,0,0,0
"DOVE CREEK ENERGY, INC.",227417,2420,8291,0,0
"DOYAL, BOBBY & ETHYL",227661,0,0,0,0
"DPMP ENERGY LLC",227740,495,988,2989,0
"DRENNAN OIL L.L.C.",228108,978,0,0,0
"DRIFTWOOD ENERGY OPERATING, LLC",228187,784,1496,0,0
"DSR OIL & GAS, INC.",196901,702,5215,0,0
"DURANGO RESOURCES CORP.",235945,7010,0,0,0
"E W D OIL",238085,0,0,0,0
"EAGLE PRODUCTION, INC.",238735,25625,42767,1079,0
"EAGLE TRANSPORTS",238574,0,0,0,0
"EASTERN SHELF OPERATING, LLC",239210,0,0,0,0
"ECT RESOURCES",241418,0,0,0,0
"EDMAR COMPANY, L.L.C.",243289,0,0,0,0
"EDMONDSON OIL & GAS",243493,177,130,0,0
"EDWARDS ENERGY CORPORATION",243876,0,0,0,0
"EGI, INC.",245862,1956,0,0,0
"ELCO OIL & GAS, INC.",246623,4217,0,0,0
"ELEVATION RESOURCES LLC",247756,38929,402097,0,0
"ELLISON LEASE OPERATING",249390,0,0,3328,16
"EMERALD SYSTEMS, INC.",251151,0,0,0,0
"ENCANA OIL & GAS(USA) INC.",251691,2420430,5619697,2585,191
"ENCINO OPERATING COMPANY, INC.",251704,0,0,0,0
"ENDEAVOR ENERGY RESOURCES L.P.",251726,1775315,7443381,139829,2806
"ENERGEN RESOURCES CORPORATION",252002,28666,184107,164542,471
"ENERGY MANAGEMENT COMPANY",251770,17271,0,0,0
"ENERGYQUEST II, LLC",252020,698,7803,59017,0
"ENERVEST OPERATING, L.L.C.",252131,95838,1732050,30496825,85200
"ENRICH OIL CORPORATION",253100,80955,47226,12650,0
"ENVIRONMENTAL DISPOSAL SYSTEMS",253112,0,0,0,0
"EOG RESOURCES, INC.",253162,271163,205570,1972854,57891
"EOR OPERATING COMPANY",253134,0,0,0,0
"EP ENERGY E&P COMPANY, L.P.",253385,6650869,40090597,0,0
"EPIC PERMIAN OPERATING, LLC",253404,21416,116297,12483425,3982
"ERATZ INVESTMENTS INC.",253336,0,0,0,0
"ERNMAR INVESTMENTS, INC.",253489,0,0,29025,83
"ESPINOZA SERVICES, INC.",254325,0,0,0,0
"EVERQUEST ENERGY CORPORATION",256527,0,0,0,0
"EXCEED PETROLEUM LLC",256861,1921,24574,0,0
"F & S PETROLEUM, L.L.C.",257521,0,0,0,0
FABCO,257662,0,0,0,0
"FAIR OPERATING, INC.",257711,0,0,0,0
"FARMER, R. C. JR.",263075,0,0,0,0
"FASKEN OIL AND RANCH, LTD.",263696,8462,154804,1830800,754
"FDL OPERATING, LLC",263924,1858438,25769730,3057335,9688
"FENIX PETROLEUM GROUP LLC",265618,9203,0,0,0
"FENWAY ENERGY DEVELOPMENT CO.",265676,1677,18198,0,0
"FIELD PRODUCTION COMPANY",266910,0,0,5856,0
"FIELDS OIL & GAS COMPANY, LLC",267445,7659,6406,0,0
"FINLAY, MIKE",268580,0,0,0,0
"FIREWHEEL OPERATING, LLC",268992,11625,133086,0,0
"FISHER OIL CO.",270500,0,0,0,0
"FIVESTONES ENERGY LLC",271567,3155,3600,0,0
"FLAG ENERGY, LLC",271582,4503,11818,0,0
"FLAMINGO GAS & OIL",271628,0,0,0,0
"FLETCHER PETROLEUM CORP.",273614,285,2188,0,0
"FLINT ROCK RESOURCES MGMNT, INC.",273916,5502,0,0,0
"FLOYD, TIMBER INC.",274426,0,0,0,0
"FLUIDO ENERGY SERVICES, LLC",274455,0,0,0,0
"FORELAND OPERATING, LLC",275732,361835,5397667,0,0
"FORMATION RECOVERY LLC",276932,0,0,0,0
"FORT CONCHO GAS STORAGE, INC.",277912,0,0,0,0
"FORTUNE ENERGY, INC.",278757,15185,261333,82220,652
"FOSSIL PETROLEUM LLC",278879,13891,69217,30976,4
"FOUNDATION ENERGY MANAGEMENT LLC",280875,0,0,42770,234
"FOUR STARR PRODUCTION, LLC",280629,4121,4895,0,0
"FOUR SWD, INC.",280615,0,0,0,0
"FRAC-SAND, INC.",282623,269,480,0,0
"FRATELLI EXPLORATION, L.P.",283900,1279,0,0,0
"FREEDOM ENERGY, INC.",285084,0,0,0,0
"FRONT STREET OPERATING, LLC",287095,2570,2240,0,0
"FROST, E. W.",287595,0,0,0,0
"FULLER PRODUCTION, INC.",288587,0,0,6964,0
"FURRY OIL & GAS, INC.",291620,0,0,0,0
"G & F OIL, INC.",292000,1072,0,0,0
"GAEDEKE OIL & GAS OPERATING, LLC",292385,56471,31546,0,0
"GALLERIA OIL COMPANY, INC.",293164,0,0,0,0
"GANADOR OPERATING, LLC",293514,313725,1447187,90808,521
"GANTER DEVELOPMENT, INC.",293935,170,0,0,0
"GASPER RICE RESOURCES, LTD.",297089,0,0,0,0
"GBTFTA OPERATING, LLC",298361,0,0,0,0
"GEOCROWN, INC.",300393,0,0,0,0
"GEOSURVEYS, INC.",301322,68333,622,0,0
"GIEBEL PETROLEUM LTD.",304280,5287,26,0,0
"GILLEY, SAM D.",306100,0,0,0,0
"GILSTRAP, JOEL",307219,10517,0,0,0
"GINCO OPERATING CO.",307228,0,0,0,0
"GLAHN RESOURCES, INC.",307644,0,0,0,0
"GLOSSOP OIL & GAS, LLC",310719,666,284,0,0
"GLOSSOP, ROBERT L. ESTATE",310950,6668,4210,0,0
"GO & GO",317290,349,32,0,0
"GO OIL CORP.",311420,0,0,0,0
"GOLDEN OIL AND RANCH, LLC",313051,29702,5952,0,0
"GOLDEN SPECIALTIES OIL & GAS",313070,4007,1832,0,0
"GOLDRUS/PERMIAN AIR, LLC",313625,9924,29964,0,0
"GOOCH & ISOM",314173,4643,0,0,0
"GOODNIGHT MIDSTREAM PERMIAN, LLC",315075,0,0,0,0
"GRACE 7 PROPERTIES, LTD.",319502,0,0,0,0
"GRACE PETROLEUM OPERATING, LLC",319765,0,0,70294,0
"GREAT NORTHERN ENERGY, INC",328627,0,0,0,0
"GREAT TEXAS CRUDE INC.",328774,0,0,0,0
"GREAT WESTERN DRILLING COMPANY",328780,0,0,0,0
"GREEN CENTURY EXP & PROD, LLC",330180,46174,0,0,0
"GREEN, ROY W. OIL & GAS",331060,1622,0,0,0
"GRIFFIN PETROLEUM COMPANY",333925,15578,73389,0,0
"GRIGGS, VICTOR C.",334125,0,0,0,0
"GRINGO OPERATING COMPANY, INC.",334425,0,0,0,0
"GUIDON ENERGY MGMT SERVICES LLC",337328,678,3318,0,0
"GUNGOLL, CARL E. EXPLORATION LLC",339348,0,0,0,0
"H & S SWD, LLC",339759,0,0,0,0
"H&H OPERATING",341331,559,0,0,0
"HAIMO OIL & GAS LLC",343095,0,0,0,0
"HALL, E.G., OIL CO., INC.",346131,2306,8551,0,0
"HAMMAN OIL & REFINING COMPANY",350200,493,0,0,0
"HANK OIL & GAS, INC.",354626,2182,0,0,0
"HANKAMER, CURTIS CORPORATION,THE",354081,0,0,0,0
"HANNATHON PETROLEUM, LLC",354954,2504,4205,0,0
"HARDROCK RESOURCES INC.",356784,2092,41,0,0
"HARRISON INTERESTS, LTD.",360320,955,21790,2609258,4389
"HARTOIL CORPORATION",362980,0,0,0,0
"HAYS, SAMUEL ELLIOT IV",369162,0,0,0,0
"HELMS OIL & GAS, LLC",374347,329,1083,0,0
"HENDERSON & ERICKSON, INC.",376810,0,0,14761,0
"HENDERSON, PETER OIL CO.",377075,2925,46769,36929,112
HENNICO,378251,0,0,0,0
"HENRY PETROLEUM LLC",378641,9188,23,1309798,0
"HENRY RESOURCES LLC",378535,368608,1720856,57303,2361
"HESS, JERRY OPERATING CO.",381740,840,742,0,0
"HGN OPERATING I, LLC",383323,5304,13785,11019,106
"HIBERNIA RESOURCES III, LLC",384006,55,0,0,0
"HIDALGO OIL & EXPLORATION CORP.",385390,303,343,4097,0
"HIGHGROUND, INC.",385761,0,0,0,0
"HILCORP ENERGY COMPANY",386310,0,0,1171554,2974
"HILLCREST PETROLEUM, LLC",388460,1854,7699,0,0
"HILLIN, T. A.",388787,0,0,73758,0
"HMT PIPELINE COMPANY, INC.",341430,0,0,0,0
"HOLLIDAY DRILLING, INC.",393290,352,5323,0,0
"HOME PETROLEUM CORP.",396852,0,0,113257,0
"HOOVER PETROLEUM COMPANY, LLC",399501,6448,0,0,0
"HOPEWELL OPERATING, INC.",399624,1775,4614,0,0
"HORIZON EXPLORATION SERVICES",400076,0,0,0,0
"HORIZON WELL SERVICES, INC.",400095,0,0,0,0
"HRB OPERATING COMPANY, INC.",407764,0,0,16316,0
"HUDMAN, GARY OIL & GAS",409623,0,0,0,0
"HULEN OPERATING COMPANY",412402,4000,27130,20371,0
"HULLDALE SWITCH DISPOSAL, LLC",412596,0,0,0,0
"HUNT OIL COMPANY",416330,512387,1657596,3225603,35205
"HUNT, PHIL",416542,0,0,0,0
"HW OPERATING, LLC",341598,0,0,0,0
"INCLINE ENERGY",423656,1030,477,150830,350
"INDEPENDENCE RESOURCES MGMT, LLC",423716,62061,557276,85583,1238
"INFINITY BLACK GOLD CORP.",424214,0,0,0,0
"INNOVO RESOURCES GROUP, INC.",424752,0,0,0,0
"INSPIRE OIL AND GAS INC.",424758,641,0,0,0
"IRA TESTERS",425830,256,0,0,0
"IRION CORPORATION, THE",426299,2515,14557,5216,60
"IRONROC ENERGY",426612,1137,0,0,0
"ISOM ENERGY, INC.",426988,3972,0,0,0
"IVORY ENERGY, LLC",427219,8944,0,0,0
"J & J SERVICES COMPANY",427662,0,0,0,0
"J & J WELL SERVICE, INC.",427433,0,0,0,0
"J V A OPERATING COMPANY, INC.",427911,14461,17372,2151,598
"J. COMPANY",427554,0,0,0,0
"J. D. GAS, INC.",427477,483,0,16206,0
"J2 PETROLEUM LLC",427976,0,0,0,0
"JADE PRODUCERS",429552,0,0,0,0
"JASPER ENERGY, INCORPORATED",430253,3466,0,0,0
"JATAM INC.",430270,1972,58644,1890,22
"JAY MANAGEMENT COMPANY, LLC",430368,2213,4956,0,0
"JERICHO ENERGY OPERATIONS, LLC",432106,0,0,0,0
"JETER DRILLING PRODUCTION",432185,1632,0,0,0
"JETTA OPERATING COMPANY, INC.",432283,0,0,0,0
"JIMAX OIL COMPANY",432500,899,0,0,0
"JM COX RESOURCES, L.P.",433075,318394,1902618,101704,766
"JMW RESOURCES, INC.",433116,0,0,0,0
"JOHN E. MEADOR ESTATE",433352,462,820,0,0
"JOHNSON, CHARLES",434145,0,0,0,0
"JOHNSON, J. J. CO.",436740,0,0,0,0
"JOINER, W F",440769,440,0,0,0
"JTL OPERATING CO., INC",448052,8224,11208,21580,10
"K-DAE PRODUCTION, LLC",448534,0,0,0,0
"KAHLENBERG OIL AND GAS LLC",450066,409,0,0,0
"KAISER-FRANCIS OIL COMPANY",450175,12365,84875,71793,6
"KATSCO ENERGY, INC.",451645,5933,66911,18176,0
"KDM PRODUCTION CO",452995,9376,0,0,0
"KEBO OIL & GAS, INC.",453170,0,0,14916,0
"KENNEDY, R. R. PRODUCTION, INC.",456700,0,0,0,0
"KEY ENERGY SERVICES, LLC",458534,0,0,0,0
"KIDD JOHNSON OIL & GAS, LLC",458821,288,0,7980,0
"KIMBROUGH, D. E.",462945,0,0,0,0
"KIMSEY, ROY E., JR.",463260,0,0,2438,0
"KINDER MORGAN PRODUCTION CO LLC",463316,0,0,0,0
"KINDRED PETROLEUM COMPANY",463326,0,0,0,0
"KING ENERGY RESOURCES",465526,0,0,34792,22
"KING OPERATING CORPORATION",465296,0,0,75975,0
"KING-GOEN OIL, LLC",466662,501,0,0,0
"KIRKPATRICK OIL COMPANY",468890,12648,107089,70314,354
"KLASSEN ENERGY, INC.",469922,2771,0,0,0
"KNEUPPER OIL, LLC",470787,124,0,0,0
"KOLLAO PROPERTIES LLC",474275,0,0,0,0
"L & D, INC.",479577,14764,6250,0,0
"L & M OPERATING, INC.",480113,43103,69491,0,0
"LADD OIL & GAS CORPORATION",480956,0,0,0,0
"LANDMASTER PARTNERS, INC.",484659,237,35928,831,86
"LANDRICK O & G OPERATING, LLC",484697,0,0,0,0
"LAREDO MIDSTREAM SERVICES, LLC",486575,0,0,0,0
"LAREDO PETROLEUM, INC.",486610,9037063,50692153,6195,0
"LARIAT LAND & EXPLORATION, INC.",486649,861,14671,0,0
"LARIAT RESOURCES, LLC",486680,10915,238237,0,0
"LARIO OIL & GAS COMPANY",486710,239,2079,0,0
"LARUE PRODUCTION",487355,0,0,0,0
"LAVANCO ENERGY, LTD.",489783,10185,43199,8605,126
"LAWRENCE ENERGY COMPANY",490209,425,0,0,0
"LAZY TWO RANCH CO., LLC",491552,0,0,0,0
"LECLAIR OPERATING, L.L.C.",493412,1210,0,47354,0
"LEE-WALKER MINERAL, LLC",495291,0,0,0,0
"LEGACY RESERVES OPERATING LP",495445,298845,1416365,2187460,21038
"LEWIS, T. K.",500185,0,0,0,0
"LEXRO, LLC",500219,0,0,0,0
"LILLIS, MICHAEL D.",500740,0,0,21418,17
"LIME CREEK ENTERPRISES, L.L.C.",500797,0,0,0,0
"LINCO OIL COMPANY",500816,0,0,0,0
"LINDENMUTH & ASSOCIATES, INC.",501202,4600,0,0,0
"LINN OPERATING, INC.",501545,818,1028,20422,277
"LINN OPERATING, LLC",501480,1266,1316,47375,189
"LIPAN FLATS PRODUCTION CO.",501920,1929,0,0,0
"LONE STAR OIL & GAS",507244,0,0,5602,0
"LONE STAR PRODUCTION",507405,4922,1152,0,0
"LONGFELLOW ENERGY, LP",508409,0,0,851913,53
"LOW-END OIL LLC",510360,0,0,0,0
"LP OPERATING, LLC",480178,9699,59987,0,0
"LTS OIL & GAS A",511734,0,0,0,0
"M & G OIL COMPANY",518350,0,0,1865,0
"MAGNET OIL LP",521491,0,0,0,0
"MAGNUM OILFIELD SERVICES LLC",521543,0,0,0,0
"MAGNUM PRODUCING, LP",521516,3624,9870,0,0
"MARIENFELD EXPLORATION, INC.",526051,0,0,0,0
"MARIPOSA PRODUCTION, LP",526246,0,0,0,65
"MARM OIL COMPANY",526544,0,0,0,0
"MARSHALL & WINSTON, INC.",527850,29651,1572,0,0
"MARTIN ENERGIES LLC",529489,0,0,0,0
"MARTIN MATRIX INC.",528436,175,0,0,0
"MARTIN, JIMMY INC",530596,4477,28124,0,0
"MAS OPERATING CO.",531346,4079,0,0,0
"MASA ENERGY LLC",531341,459,0,0,0
"MAVERICK OPERATING, LLC",534209,0,0,6449,43
"MAYJAC I, LLC",536431,1,3492,89572,0
"MAYO, EDDIE",536900,0,0,0,0
"MCCAMMON OIL & GAS, INC.",538815,5192,5056,5915,3
