"Search Criteria:"

"Initial View: Operator"
"Well Type: Both"
"District: 08"
"Date Range: Jan 1993 - Sep 2018"

"Operator Name","Operator No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"APACHE CORPORATION",027200,164908894,436724319,70955259,367054
"APACHE ENERGY RESOURCES CORP.",027213,15710,18856,0,0
"APC WATER HOLDINGS 1, LLC",027348,0,0,0,0
"APPLING, J. B.",028610,20134,9326,0,0
"APPROACH OPERATING LLC",028625,1144,0,0,0
"APR OPERATING LLC",028612,5,0,12587759,1037096
"APV MCCAMEY LLC",028617,2720,0,0,0
"APX & ASSOC.",028657,6391,21,0,0
"AQUA TERRA PERMIAN, LLC",028618,0,0,0,0
"AQUEOUS OPERATING, LLC",028631,0,0,0,0
"AQUILA RESOURCES COMPANY",028677,0,0,7780,165
"ARABELLA OPERATING, LLC",028704,82071,180022,0,0
"ARABELLA PETROLEUM COMPANY, LLC",028692,252500,490108,0,0
"ARATEX PRODUCTION COMPANY",028723,9222,12551,0,0
"ARCH OIL & GAS, LLC",029272,39029,11628,10878,90
"ARCH PETROLEUM INC.",029270,209319,1240409,20931239,61149
"ARCO OIL & GAS CO.",029340,6233731,129153715,4942120,25881
"ARCO PERMIAN",029347,27086725,476471614,38543642,201733
"ARCTURUS WELL SERVICES LLC",029400,0,0,0,0
"AREA PIPE AND EQUIPMENT",029570,416,17,0,0
"ARENA PRODUCTION COMPANY",029586,36889,248203,486318,10642
"ARES ENERGY, LTD.",029655,201177,103206,0,0
"ARGEE OIL COMPANY",029700,0,0,0,0
"ARGOS MINERALS, INC.",029934,43,0,0,0
"ARGUS DRILLING, LLC",029975,9821,12729,0,0
"ARIES OPERATING, LLC",030129,373329,230376,41447,631
"ARIES OPERATING, LP",030128,565446,374084,72528,3057
"ARKLAND PRODUCING CO., INC.",030791,611321,2378754,90284,1026
"ARKOMA PROD CO OF TEXAS, INC.",030808,18252,0,0,0
"ARMOR PETROLEUM, INC.",031585,872517,1374265,0,0
"ARMSTRONG OIL & GAS, INC",031919,104839,167949,0,0
"ARMSTRONG RANCH COMPANY",031930,17761,41325,44693,0
"ARMSTRONG, JOHN COLE",032210,871,38,0,0
"AROC (TEXAS) INC.",033049,559753,1279839,422731,2894
"ARRINGTON OIL&GAS OPERATING LLC",033149,2449559,2945471,182913,3823
"ARRINGTON, DAVID H TX & NM INC",031499,8260,62991,38863,171
"ARRINGTON,DAVID H. OIL & GAS,INC",033148,547466,654202,3018155,6093
"ARRIS OPERATING COMPANY LLC",033176,513327,1332592,1519764,46946
"ARROW OPERATING COMPANY",033226,412039,174572,0,0
"ARROWHEAD DISPOSAL COMPANY, LLC",033505,0,0,0,0
"ARROWHEAD OPERATING INC.",033521,56787,103444,0,0
"ARROYO OIL CO.",033626,19,10,0,0
"ARTIFEX ENERGY INC",033755,42056,85,0,0
"ARY, J. KIRK",033840,5414,16015,0,0
"ASCENT OPERATING, LP",033905,0,0,0,0
"ASHBROOK OIL CO.",034150,104409,21,0,0
"ASHER PETROLEUM CORP.",034240,0,0,0,0
"ASHTON, CLIFFORD ESTATE",035310,1993,21,0,0
"ASPEN ENERGY CORPORATION",035442,19682,4690,0,0
"ASPEN ENERGY GROUP, INC.",035441,8919,0,0,0
"ASPEN OPERATING COMPANY, L.L.C.",035430,304090,1090495,2436937,670
"ASSOCIATED OPERATING & EXPLOR.",035575,506,4617,0,0
ATAPCO,035633,391095,834180,254612,94
"ATHLON ENERGY OPERATING LLC",036047,2094397,5959894,0,0
"ATHLON FE OPERATING LLC",036048,2677441,9043533,0,0
"ATHLON HOLDINGS LP",036067,7641505,23240981,0,0
"ATINUM OPERATING, INC.",036059,15905,346460,150571,1106
"ATLANTIC EXPLORATION, LLC",036537,1835162,3097502,0,0
"ATLANTIC OPERATING, INC.",036546,3267933,6170664,0,0
"ATLANTIC RESOURCES COMPANY, LLC",036555,374593,500049,9181274,541113
"ATLANTIC RICHFIELD COMPANY",036561,0,0,0,0
"ATLAS ENERGY CORPORATION (DEL.)",036574,3474,22,0,0
"ATLAS OPERATING LLC",036587,199136,3959,978,0
"ATOKA OPERATING PERMIAN, LLC",036636,125743,785657,89532,4
"ATOKA OPERATING, INC.",036606,4770,24988,1108473,10723
"ATROPOS EXPLORATION COMPANY",036618,184726,1036160,0,0
"ATROPOS PRODUCTION CORPORATION",036617,387160,8233355,25729432,132261
"ATX OPERATING COMPANY, INC.",036741,245,0,0,0
"AUSLAND PRODUCTION COMPANY",036934,147586,357438,0,0
"AUSTEX PETROLEUM CORP.",037095,0,0,0,0
"AUSTRAL OIL COMPANY INCORPORATED",037680,569,0,0,0
"AUTOMATED OIL PRODUCTION, INC.",037750,0,0,0,0
"AUTUMN ENERGY LLC",037869,4444,0,0,0
"AUTUMN ENERGY OPERATING",037871,40,0,0,0
"AVAD OPERATING, LLC",037877,76303,27843,0,0
"AVIGHNA ENERGY INC",038705,3233,5809,0,0
"AVRA OIL COMPANY",038723,868820,1684899,557,98
"AXIA ENERGY II, LLC",039132,18843,19572,0,0
"AXIS ENERGY CORPORATION",039136,9280,168259,0,0
"AZAJET OIL CO.",039650,5976,2525,0,0
"B & B DISPOSAL COMPANY, LLC",039782,0,0,0,0
"B & B DISPOSAL SERVICE, INC.",039774,0,0,0,0
"B & B ENERGY",039763,5084,23,41784,0
"B & B ENERGY (I)",039783,4076,215,21470,0
"B & B OPERATING COMPANY",039801,48518,3930,0,0
"B & B PRODUCTION CO",039806,70647,187612,284595,341
"B & G ENERGY CORPORATION",040403,3601,35788,0,0
"B & H OILFIELD SERVICES",040583,7811,48677,0,0
"B & L OIL AND GAS",040784,990,0,0,0
"B & M ENERGY",040755,15365,48934,0,0
"B & R CONTRACTING",041135,0,0,130803,0
"B & R OIL, INC.",041156,178062,793535,88857,0
"B & W SOUTHERN PETROLEUM",042159,7969,0,79678,0
"B G R PRODUCTION",040687,2358,3420,8150,183
"B K ENERGY",040788,100922,107748,0,0
"B K ENERGY, INC.",040793,98263,168389,0,0
"B M ENERGY, INC.",040792,0,0,396191,2
"B&S OIL COMPANY",040132,21568,0,0,0
"B-B PRODUCTION",040138,739,23,0,0
"B-J OILFIELD ENTERPRISES INC.",040655,4077,24,0,0
"B-Y OPERATING, INC.",042193,44197,29455,0,0
"B. B. & C.",039890,6027,0,0,0
"B. W. P., INC.",042180,34366,14351,0,0
"B.T. RESOURCES",041844,0,0,0,0
"BABER WELL SERVICING CO.",042265,1158,7803,0,0
"BABER, BILL M.",042263,0,0,0,0
"BADGER OIL COMPANY",042420,7883,20,0,0
"BADGER OIL CORPORATION",042418,32421,217689,0,0
"BAKER ATLAS",044343,0,0,0,0
"BAKER OPERATING, INC.",046623,1525665,1716194,775963,898
"BAKER RESOURCES",044365,0,0,99394,324
"BALD EAGLE OPERATING",080191,383,961,2497,0
"BALD EAGLE OPERATING INC.",047200,42936,155037,722839,13975
"BALDWIN AND BALDWIN OIL CO.",047575,20950,21054,0,0
"BALL OIL FIELD SERVICE",048163,0,0,0,0
"BAM PERMIAN OPERATING, LLC",048351,261275,1245369,0,0
"BAMA OIL CO.",048358,1351,0,0,0
"BANAM CORPORATION",048175,99846,480371,0,0
"BANDERA DEVELOPMENT GP, LLC",048381,0,0,0,395
"BANKS, R. C.",048500,432956,273096,204066,362
"BAR-BELL, INC.",049772,0,0,0,0
"BAR-TEX PRODUCTION CORPORATION",048572,667,23,0,0
"BAR-TEX SALT WATER DISPOSAL CORP",048571,0,0,0,0
"BARBEE, INC.",048943,32179,63,0,0
"BARGO ENERGY COMPANY",049250,123375,139490,0,0
"BARKER BROWN INVESTMENTS, LLC.",049397,207121,0,0,0
"BARNES-POMEROY OIL COMPANY",050400,113198,42,0,0
"BARNETT ENERGY, INC.",051290,23011,115053,0,0
"BARNHART CO.",052210,0,0,2063035,4582
"BARON ENERGY LTD.",052967,0,0,0,0
"BARRANCA OIL, LIMITED",053005,7029,84,0,0
"BARRETT BROTHERS OIL & GAS, INC.",053106,15030,0,0,0
"BARRETT RESOURCES CORPORATION",053051,30563,0,0,0
"BARRETT, BILL CORPORATION",053014,91,0,0,0
"BARRON OPERATING LLC",053307,213500,201263,0,0
"BARROW PETROLEUM LLC",053314,6016,12857,0,0
"BARTEK, BRAD",053405,34906,54455,0,0
"BASA RESOURCES, INC.",053974,2968733,426934,0,0
"BASIC ENERGY SERVICES, INC.",054310,0,0,0,0
"BASIC ENERGY SERVICES, L.P.",054313,0,0,0,0
"BASIN ENGINEERING-TEXAS LLC",054378,7074,0,0,0
"BASIN WELL SERVICE OF ODESSA,INC",054618,105350,105053,1410952,1305
"BASK OIL",054675,22819,6022,0,0
"BASS ENTERPRISES PRODUCTION CO.",054700,12288731,52611361,88942039,174277
"BASS PETROLEUM, INC",054836,75393,0,0,0
"BATES & SPIVEY",056160,20621,296,0,0
"BATIE, PATRICIA",056310,4613,0,0,0
"BATTLECAT OPERATING COMPANY, LLC",056383,4906,13030,0,0
"BAXTER OIL WELL SERVICE",056537,996,9,0,0
"BAXTER, D. B. INC.",056550,364096,181455,101,0
"BAXTER, KELLY H.",056555,11708,6278,21243,0
"BAXTER, KELLY H. OIL AND GAS CO.",056536,38865,0,36091,0
"BAXTER, MURPHY H.",056580,292563,4478875,194416,1275
"BAY ROCK OPERATING COMPANY",057860,35300,644491,0,0
"BAY TAN OPERATING, LP",057938,8652,4850,0,0
"BAY-TEX OIL CO.",058870,1813,12035,0,0
"BAYLOR OPERATING, LLC",058832,37434,21514,72847,313
"BAYRIDGE TEXAS CORP.",058834,79119,278710,0,0
"BAYTECH, INC.",058873,1075928,2790041,319855,14
"BBI ENERGY",039997,10378,0,0,0
"BC OPERATING, INC.",058893,5658542,8812758,3536025,3428
"BEACH EXPLORATION, INC.",058915,825551,1261492,402955,20818
"BEACH OIL & GAS, INC.",058921,33892,23409,13698,0
"BEARD PRODUCTION",060052,1565,0,0,0
"BEASLEY OILFIELD SERVICES, INC.",060181,0,0,0,0
"BEASLEY, KENNETH",060210,106775,1655,0,0
"BEAVER & CHAPMAN ENERGY CO",060760,0,0,42190,0
"BEBCO PARTS INDUSTRIES, INC.",061035,15048,6053,0,0
"BECK RESOURCES INCORPORATED",061100,516,14809,0,0
"BECT OPERATING, LLC",061554,4558,0,0,0
"BEDFORD OIL & GAS, INC.",061600,90894,6119,0,0
"BEEKAY COMPANY",061745,17213,18953,0,0
"BELCO ENERGY CORP.",062673,4042424,4365337,3440819,20713
"BELEW, DAVID",062700,14351,15891,16492,0
"BELL ENERGY",062775,51828,64900,0,0
"BELL, CODY, JR.",062790,42493,110,0,0
"BELLOWS OPERATING CO., L. C.",063857,0,0,0,0
"BELLWETHER EXPLORATION COMPANY",063865,4409,14799,0,0
"BELMAC, INC.",063892,3404,540,0,0
"BELVAN CORP.",064064,6665,652858,260976,46
"BENCHMARK PRODUCTION, LLC",064102,1167,0,0,0
"BENCO OPERATING, INC.",064107,0,0,0,0
"BENNETT EXPLORATION & PROD. CO.",065294,0,0,0,0
"BENNETT, M. BRAD INC.",064785,942795,1579886,179756,447
"BENNETT, M. BRAD LP",064800,527,1854,0,0
"BENNETT, R. C., COMPANY",065324,83804,3919295,1299040,11055
"BENTLEY, PHYLLIS S.",066450,6942,6413,0,0
"BEPCO, L.P.",066722,1624917,6984587,9626821,16317
"BEREN CORPORATION",066750,84258,193946,0,0
"BERKSHIRE OPERATING, LLC",067572,17220,4625,0,0
"BERRY ENERGY COMPANIES",068144,63028,0,0,0
"BERRY OIL COMP.",068157,4842249,15680447,0,0
"BERRY, O. H.",068150,23295,4762,8978,0
"BEST EQUIPMENT",068283,6216,0,0,0
"BESTO OIL & GAS, INC.",068301,8726,309631,0,0
"BETTIS, BOYLE & STOVALL",068360,3136226,5867155,0,0
"BETWELL OIL & GAS COMPANY",068405,538115,43060,0,0
"BEVERLY OIL AND GAS COMPANY",068416,44665,84,121921,0
"BFP BLACK CANYON, LLC",068492,63465,1578446,1184189,10062
"BHB OPERATING INC.",068580,21172,0,0,0
"BHP BILLITON PET(TXLA OP) CO",068596,4113927,15236802,153838798,23700364
"BHP PETROLEUM (AMERICAS) INC.",068610,97873,45829,2978982,6941
"BIG ""6"" DRILLING COMPANY",069160,719532,624319,0,0
"BIG D ENERGY COMPANY",069344,98118,0,4007291,18
"BIG HORN OPERATING, LLC",069433,0,0,0,0
"BIG LAKE J J OIL & GAS, INC.",069456,58886,118981,0,0
"BIG RUN PRODUCTION COMPANY",070370,0,0,2879,0
"BIG SHELL OIL & GAS, INC.",070376,73936,38678,0,0
"BIG SPRINGS ENERGY GROUP, INC.",070433,2307,0,0,0
"BIG SPRINGS INVESTMENTS, INC.",070435,0,0,0,0
"BIG STAR OIL & GAS, LLC",070445,2472056,5647002,20109,39
"BIG STATE TOOL CO.",070552,5363,1932,0,0
"BILLS, L. T.",070882,2601,0,0,0
"BINGHAM'S OIL & GAS",071205,12406,51775,0,0
"BIRCH OPERATIONS, INC.",071331,86968,316142,0,0
"BISHOP, D. L.",072480,228044,30212,0,0
"BISON EXPLORATION DRILLING 1, LP",072515,0,0,0,0
"BISON NATURAL GAS, LLC",072517,107,0,0,0
"BIT WELL SERVICE & CEMENTERS",072538,0,0,0,0
"BITZ, M. J. COMPANY",072556,6806,77156,0,0
"BJG OPERATING COMPANY",040810,41670,0,0,0
"BKM PRODUCTION",072533,251,1252,0,0
"BLACK BADGER EXPLORATION",072586,9766,20,0,0
"BLACK MOUNTAIN OIL & GAS II LLC",072691,506,53871,185330,1988
"BLACK MOUNTAIN OPERATING LLC",072756,66,0,0,0
"BLACK OIL COMPANY",072727,3677,29,0,0
"BLACK RESOURCES, INC.",072730,0,0,0,0
"BLACK RIVER OPERATING, INC.",072714,0,0,0,0
"BLACK, R. W.",072750,252,3410,0,0
"BLACKBEARD OPERATING, LLC",073056,1585967,3696207,399967,3065
"BLACKMUN FAMILY PARTNERS, L.P.",073230,7267,377513,61121,686
"BLACKROCK OIL COMPANY",073250,0,0,0,0
"BLACKWELDER OIL",073331,103216,0,0,0
"BLACKWELDER, WELDON ROSS",073330,3109,34,0,0
"BLAIR EXPLORATION, INC.",074004,503188,19650,0,0
"BLAIR, JACK N.",074110,158142,25612,44025,1965
"BLAIR, R. W.",074175,45416,50574,69035,0
"BLAKE OIL & GAS CORPORATION",074375,15177,118,0,0
"BLAKE PRODUCTION COMPANY, INC.",074344,0,0,1130310,11605
"BLAKE, JACK E.",074370,4450,19,0,0
"BLANCO ENGINEERING INC.",074781,2204,14352,0,0
"BLANCO OIL CO.",074900,424578,277977,0,0
"BLEDSOE PARTNERS, INC.",075675,51516,72658,0,0
"BLEDSOE PETRO CORPORATION",075677,5337,37062,0,0
"BLUCO PRODUCTION CO., INC.",076395,668579,9895,0,0
"BLUE BONNET SAVINGS BANK, FSB",076450,2210,51,0,0
"BLUE DARTER ENERGY, LLC",076743,84,0,10728,0
"BLUE DUCK SWD, LLC",076722,0,0,0,0
"BLUE RIDGE RESOURCES, LLC",076782,221112,2355,48,0
"BLUE RIVER INC.",076767,18017,0,0,0
"BLUE STAR OPERATING COMPANY",076772,22452,42795,1034351,36028
"BLUE STAR RESOURCES, INC.",076774,0,0,18776,338
"BLUEGRASS ENERGY, INC.",076848,46811,21343,174814,2215
"BLUESTEM ENERGY HOLDINGS, LLC",076862,1326581,4577266,0,0
"BLUESTONE NATURAL RES. II, LLC",076861,279332,872055,14129,0
"BMB OIL PRODUCERS",040654,65630,1074,0,0
"BMB OIL PRODUCERS LLC",040635,0,0,0,0
"BMD ANGELES LLC",040634,0,0,0,0
"BMD HWY 17S LLC",040640,0,0,0,0
"BMD MARTIN LLC",040642,0,0,0,0
"BMD ORLA LLC",040802,0,0,0,0
"BMD RANGER LLC",040804,0,0,0,0
"BMD REEVES LLC",040801,0,0,0,0
"BMD WEST GLASSCOCK LLC",040803,0,0,0,0
"BOAZ ENERGY II OPERATING, LLC",078032,191256,831561,51253,332
"BOAZ ENERGY, LLC",078034,1860,1706,0,0
"BOAZ, FRED OR KATHRYN",077627,1354,1,0,0
"BOAZ, KATHRYN",077626,1398,0,0,0
"BOB & TED'S OPERATING",077629,0,4,0,0
"BOBCAT OPERATING",077686,0,0,0,0
"BOFIN, LLC",078386,18571,0,0,0
"BOGE, INC.",078475,35295,0,0,0
"BOLAND OIL & GAS",080186,0,0,0,0
"BOLD ENERGY II LLC",080196,4493,1910,0,0
"BOLD OPERATING, LLC",080352,1160589,1707157,55514,0
"BOLDING ENERGY, LLC",080199,10697,107966,25168,104
"BOLGER OPERATING",080389,1126,0,0,0
"BOLGER OPERATING CO.",080388,426744,0,0,0
"BOLTE, ROBERSON & KOENIG",081428,30727,143,0,0
"BOMAR OPERATING CO., LC",081512,1680,0,0,0
"BOMMER ENGINEERING CO.",081565,5841,4544,0,0
"BONELL OIL & GAS CO.",082395,643,0,0,0
"BOPCO, L.P.",082967,4798366,18392525,38443395,41532
"BORDERLINE OPERATING CORP.",082999,9358,30607,0,0
"BOSS SERVICES",083273,584,11,0,0
"BOSS SERVICES, L.L.C.",083272,8099,1,0,0
"BOWER, J.R. JR.",084087,0,0,11595,0
"BOYD & MCWILLIAMS ENERGY GROUP",084545,1088041,1170902,776,12
"BOYD & MCWILLIAMS OPERATING, LLC",084751,1773109,3102602,60064,2662
"BOYD, D. K. OIL AND GAS CO.,INC.",084596,517128,245343,5522427,0
"BOYD, FOY ASSOCIATES, INC.",084625,2295,36063,0,0
"BOYD, FOY MANAGEMENT CORP.",084630,0,0,76697,11
"BOYETT AND TREADAWAY PRODUCTION",085035,2870,68,0,0
"BOYLES, L. S.",085311,23095,127,0,0
"BP AMERICA PRODUCTION COMPANY",040798,14491588,275679882,37526934,192009
"BP PROD. CORP.",085370,1694,30,19826,0
"BPS CO.",085405,38014,47343,7140,5
"BRACKEN PRODUCTION COMPANY",085495,524,9,0,0
"BRADEN EXPLORATION II, LLC",086328,16697,34446,0,0
"BRADY, W. PRODUCTION, INC.",088241,3287,137,1005245,0
"BRAHANEY DRILLING CO.",088380,143506,175787,0,0
"BRAHANEY DRILLING COMPANY, LTD.",088440,167,1157,0,0
"BRAHMAN RESOURCE PARTNERS, LLC",088562,0,0,76558,1308
"BRAKAW OIL, INC.",088565,249,0,0,0
"BRAMMER ENGINEERING, INC.",088595,354,0,0,0
"BRAMMER SUPPLY, INC.",088607,63108,6158,0,0
"BRANDENBURG BROS. OIL & GRAVEL",088622,0,0,0,0
"BRAWLEY OIL CO",089913,22200,35433,0,0
"BRAZOS PETROLEUM, INC.",089939,99,2,221,0
"BRECK OPERATING CORP.",089974,789002,2287956,2819426,6888
"BREITBURN OPERATING L.P.",090732,9341377,29716091,2072648,15719
"BREITLING OPERATING CORPORATION",090727,6252,64131,0,0
"BREYMAN PRODUCING, LLC",090869,20914,463,0,0
"BRIDGE OIL COMPANY, L. P.",091093,416825,219368,0,0
"BRIDWELL OIL CO.",092480,348356,283598,0,0
"BRIGHAM OIL & GAS, L.P.",092800,508713,1232543,133098,10184
"BRIGHAM RESOURCES OPERATING, LLC",092850,5707629,7062523,69510,1
"BRIGHT & CO.",093125,2415787,4484862,1273517,11512
"BRINE & FLUIDS OF PECOS, LLC",093393,0,0,0,0
"BRISITA ENERGY CORPORATION",093554,63917,249131,0,0
"BRISTOL RESOURCES CORPORATION",093548,280718,419976,3701451,2400
"BRITANCO, L.L.C.",093620,0,0,218272,4547
"BRITNIC OIL & GAS, INC.",093621,14656,25832,0,0
"BROAD OAK ENERGY, INC.",094741,106357,218152,0,0
"BROADWAY OPERATING COMPANY INC.",094871,130633,5669,0,0
"BROCK OIL & GAS CORPORATION",095340,22012,35089,0,0
"BROCK, J.",095367,105514,54249,549602,0
"BRODY OIL & GAS SERVICES, INC.",096265,3667,2894,0,0
"BROKEN ARROW SWD, LLC",096532,0,0,0,0
"BROMAN OIL & GAS LP",096672,2699,84,0,0
"BROMAR INDUSTRIES, LLC",096674,694,2886,0,0
"BROTHERS PRODUCTION COMPANY INC.",097478,1267075,836422,1095890,3498
"BROTHERTON PRODUCTION CO.",097484,666,21,0,0
"BROWER OIL & GAS CO., INC.",097494,0,0,0,0
"BROWN RESOURCES",101585,1645,704,0,0
"BROWN, CLIFF OPERATING CORP.",098970,6,6,0,0
"BROWN, GEORGE R. PARTNERSHIP,THE",099980,5604,73045,346731,10217
