MasterYear,Form Number,District,OperatorNumber,DateofLoss,Type_Company_Cd,County,LeaseNumber,Gasident,CommNbr,TypeLiquid,GrossLoss,Recovered,Net Loss,Facility,CauseofLoss,Remedy,Water,WaterName,Location,Remarks,LeaseName,FieldNumber
2010,10,6,"WILSON RESOURCES, INC.",1/10/2010,Producer,RUSK,0,142983,0,Gas Well Liquid,32,0,32,Tank Battery,Equipment Failure,Other,None,,"JACOBS ESTATE GAS UNIT WELL A, B. COON A-204",TITANIUM ENVIRONMENTAL TO REMEDIATE.,GIPSON,RODESSA (HILL 5800)
2010,5,3,"CRIMSON EXPLORATION OPER., INC.",1/10/2010,Producer,LIBERTY,0,210877,0,Crude,175,0,175,Tank Battery,Theft,Other,None,,"GC & SF RR CO 25, A-464",CHANGED LOCKS AT BATTERY,HOWELL,"RICH RANCH, N. (12270)"
2010,227,3,"CRIMSON EXPLORATION OPER., INC.",1/10/2010,Producer,WHARTON,0,196204,0,Crude,141,141,0,Tank Battery,Act of God,Other,None,,"RICHARDS 2A, JOSA MARIA DEFEA",FREEZING WEATHER CAUSED VALVE TO RUPTURE.SOIL REMEDIATED.,RICHARDS,PURE GUTS (YEGUA)
2010,1053,7C,NABORS WELL SERVICES LTD.,1/10/2010,Other,SUTTON,0,80621,0,Gas Well Liquid,20,19,1,Flow Line,Act of God,Other,None,,SEC.51 BLK. B HE& WT SURVEY,LINES FROZE. REMEDIATION PLAN IN PROGRESS.,"FIELDS ""51""",SAWYER (CANYON)
2010,1004,8A,CAPROCK INVESTMENTS AND ENERGY,1/10/2010,Producer,CROSBY,68089,0,0,Crude,150,0,150,Tank Battery,Corrosion - Rust,Repaired Existing Equipment,None,,SEC. 1150 K. AYCOCK SVY.,REPLACED RUSTED OUT TANK BATTERY.,PT,HOOPLE (CLEAR FORK)
2010,1164,10,"CHESAPEAKE OPERATING, INC.",1/10/2010,Producer,WHEELER,0,200970,0,Products,22,19,3,Flow Line,Controlled,Other,None,,"SEC.1, BLK A3, H&TC RR CO., A-195, 527FNL & 1950 FWL",VACUUMED FREE FLUID AND SOIL REMEDIATION IN PROGRESS,ATHERTON,STILES RANCH (GRANITE WASH CONS)
2010,622,8,XTO ENERGY INC.,1/11/2010,Producer,ANDREWS,39152,0,0,Crude,40,30,10,Tank Battery,Well Blow Out,Other,None,,"BLOCK 9, SEC 10, UNIVERSITY LANDS SURVEY",REMEDIATION PLAN IN PROGRESS.,UNIVERSITY BLOCK 9,UNIVERSITY BLOCK 9 (DEVONIAN)
2010,63,7C,"PIONEER NATURAL RES. USA, INC.",1/11/2010,Producer,CROCKETT,0,197600,0,Gas Well Liquid,121,0,121,Tank Battery,Equipment Failure,Other,None,,30.585617DEG. -101.053617DEG.,SOIL HAS BEEN EXCAVATED AND BLENDED. SOIL WAS REMEDIATED.,"HENDERSON, JOHN LEE JR.",DAVIDSON RANCH (PENN. 7890)
2010,16,7C,NABORS WELL SERVICES LTD.,1/11/2010,Other,SUTTON,0,80621,0,Crude,70,69,1,Flow Line,Equipment Failure,Other,None,,SEC 51 BLK B HE & WT SURVEY,RECOVERED FREE FLUID AND REMEDIATION IN PROGRESS,"FIELDS ""51""",SAWYER (CANYON)
2010,48,9,XTO ENERGY INC.,1/11/2010,Producer,WISE,0,238894,0,Gas Well Liquid,23,16,7,Tank Battery,Equipment Failure,Other,None,,"WOOD, S A-900",OPERATOR REMOVED FREE FLUID AND REMEDIATED SOIL.,"DAVIS, J.","NEWARK, EAST (BARNETT SHALE)"
2010,1163,10,NOBLE ENERGY INC,1/11/2010,Producer,HEMPHILL,0,200249,0,Gas Well Liquid,40,39,1,Flow Line,Act of God,Other,None,,"SEC.68, BLOCK MI H&GN RR CO. IG. H GRACEY",LOAD LINR FROZE & BUSTED.SOIL REMEDIATION PLAN IN PROGRESS.,MEEK 68,BUFFALO WALLOW (GRANITE WASH)
2010,613,8A,"HENDRIX, JOHN H. CORPORATION",1/12/2010,Producer,BORDEN,67232,0,0,Crude,140,130,10,Tank Battery,Equipment Failure,Other,None,,330' FSL 330'FEL SEC. 479 BLK 97 H&TC RR CO. SURVEY,OILY SOIL REMOVED FOR REMEDIATION.,"JONES, DON A.","MYRTLE, N. (WOLFCAMP)"
2010,47,8A,AVRA OIL COMPANY,1/12/2010,Producer,GAINES,67621,0,0,Crude,114,0,114,Tank Battery,Theft,Other,None,,"SEC. 481, BLOCK G, CCSD & RGNG RR CO. SURVEY",THEFT,"BRUMFIELD, J. A.",PALMA (CLEARFORK)
2010,1063,8,ENERGEN RESOURCES CORPORATION,1/12/2010,Producer,ANDREWS,21220,0,0,Crude,20,13,7,Tank Battery,Equipment Failure,Other,None,,"SEC. 13, BLK. A-42 PSL SURVEY.",REMEDIATION PLAN IN PROGRESS.,WEST FUHRMAN-MASCHO UNIT,FUHRMAN-MASCHO
2010,1076,8A,OXY USA WTP LP,1/12/2010,Producer,DAWSON,60337,0,0,Crude,200,180,20,Flow Line,Equipment Failure,Other,None,,S WELCH UNIT TR. 18,SOIL REMEDIATION PLAN IN PROGRESS.,SOUTH WELCH UNIT,WELCH
2010,1162,10,CIMAREX ENERGY CO.,1/12/2010,Producer,HEMPHILL,0,168452,0,Gas Well Liquid,138,0,138,Tank Battery,Equipment Failure,Other,None,,"SEC. 12, BLK A-1 H&GN CO/H M RAMP",SOIL REMEDIATION PLAN IN PROGRESS,DEREK 12,HEMPHILL (DOUGLAS)
2010,873,9,TALON OIL & GAS LLC,1/12/2010,Transporter,CROCKETT,0,249143,0,Crude,35,25,10,Tank Battery,Equipment Failure,Other,None,,WINSTON RANCH INTERSECTION OF KELLY RD. AND BEAR CREEK RD.,VACUUMED FREE FLUID.SOIL EXCAVATED AND GATOR WAS USED TO REMEDIATE,WINSTON,"NEWARK, EAST (BARNETT SHALE)"
2010,612,8,"DCP MIDSTREAM, LP",1/13/2010,Other,GLASSCOCK,0,0,0,Crude,100,50,50,Tank Battery,Human Error - Other,Other,None,,"LAT. 31.9422, LONG. -101.6575",THIRD PARTY PRODUCER WAS CONTACTED AND PIPELINE SHUT DOWN.,PHILLIPS -A-,NO FIELD NAME
2010,610,8,CENTURION PIPELINE L.P.,1/13/2010,Transporter,WARD,0,0,0,Crude,65,40,25,Pipe Line,Corrosion - Rust,Other,None,,"SEC. 10, BLK 16, UNIVERSITY LANDS",BLENDED WITH CLEAN SOIL TO LESS THAN 1%,"HOWARD, H. B.",NO FIELD NAME
2010,62,7C,COG OPERATING LLC,1/13/2010,Producer,UPTON,16093,0,0,Crude,150,90,60,Tank Battery,Equipment Failure,Other,None,,SEC. 13 BLK Y GC&SF RR CO.,VACUUMED FREE FLUID AND REMEDIATED SOIL IN BERM.,JESSICA13SW,SPRABERRY (TREND AREA)
2010,23,3,"ENERVEST OPERATING, L.L.C.",1/13/2010,Producer,FAYETTE,0,178016,0,Gas Well Liquid,10,0,10,Tank Battery,Equipment Failure,Other,None,,JOHN SHAW A-92,REMEDIATION PLAN IN PROGRESS.,KOENIG,"GIDDINGS (AUSTIN CHALK, GAS)"
2010,1161,10,NOBLE ENERGY INC,1/13/2010,Producer,HEMPHILL,0,51940,0,Crude,25,21,4,Tank Battery,Equipment Failure,Other,None,,"SECTION 27, BLOCK A-1 H&G N. RR CO.",SOIL REMEDIATION PLAN IN PROGRESS.,FLOWERS -A-,"BUFFALO WALLOW, N(MORROW,LO)"
2010,747,10,UNIT PETROLEUM COMPANY,1/14/2010,Producer,ROBERTS,0,255679,0,Gas Well Liquid,145,120,25,Other,Vandalism,Other,None,,"35DEG. 56'32.3"", 100 DEG.",VANDALIZED FRAC TANK.TANK REMOVED.REMEDIATION PLAN IN PROGRESS,"WATERFIELD ""D""","MENDOTA, NW. (GRANITE WASH)"
2010,17,7C,"MARINER ENERGY, INC.",1/14/2010,Producer,REAGAN,16156,0,0,Crude,15,0,15,Flow Line,Equipment Failure,Other,None,,"SEC 6, BLK 9, UNIVERSITY LAND SURVEY",SOIL REMEDIATION WAS COMPLETED.,UNIVERSITY -6D-,SPRABERRY (TREND AREA)
2010,24,9,"ENERVEST OPERATING, L.L.C.",1/14/2010,Producer,FAYETTE,0,248254,0,Crude,30,25,5,Tank Battery,Equipment Failure,Other,None,,R. SHERMAN A-394,"VACUUMED FREE LIQUIDS, REMEDIATED AREA.",PILOT,"NEWARK, EAST (BARNETT SHALE)"
2010,7,2,"BLACKBRUSH O & G, INC.",1/14/2010,Producer,KARNES,9259,0,0,Crude,23,0,23,Tank Battery,Act of God,Other,None,,"PRESIDO IRRIGATION CO, SURVEY A-232",LIGHTNING BURNED TANK BATTERY. ALL FLUID WAS CONTAINED IN FIREWALL,"YANTA, EDWIN",LABUS (AUSTIN)
2010,6,4,GOODRICH PETROLEUM COMPANY,1/14/2010,Producer,SAN PATRICIO,12579,0,0,Crude,201,200,1,Tank Battery,Equipment Failure,Other,None,,SAN PATRICIO COUNTY SCHOOL A-235,RECOVERED FREE FLUID AND REMEDIATION PLAN IN PRGRESS,HUTTO,MIDWAY
2010,1,4,GOODRICH PETROLEUM COMPANY,1/14/2010,Producer,SAN PATRICIO,12579,0,0,Crude,200,199,1,Tank Battery,Equipment Failure,Other,None,,SAN PATRICIO COUNTY SCHOOL A-235,VACUUMED OIL SOIL REMEDIATION PLAN IN PROGRESS.,HUTTO,MIDWAY
2010,620,8A,TARGA MIDSTREAM SERVICES LP,1/15/2010,Other,COCHRAN,0,0,0,Gas Well Liquid,5,5,0,Pipe Line,Corrosion - Rust,Other,None,,"LEAGUE 134, SECTION 19",EXCAVATED CONTAMINATED SOIL.,CONE,NO FIELD NAME
2010,15,7C,ENDEAVOR ENERGY RESOURCES L.P.,1/15/2010,Producer,UPTON,1607,0,0,Crude,120,20,100,Tank Battery,Equipment Failure,Other,None,,S HWY,SOIL REMEDIATION STILL IN PROGRESS,GREATHOUSE -A-,SPRABERRY (TREND AREA)
2010,785,8A,ENDEAVOR ENERGY RESOURCES L.P.,1/15/2010,Producer,GARZA,10175,0,0,Crude,7,0,7,Flow Line,Equipment Failure,Other,None,,"21.3 MI. NW OF SNYDER HWY 84 TURN N1.1MI.,L.8MI,L.4M",SOIL REMEDIATION PLAN IN PROGRESS.,"ALEXANDER, BIRDIE R.",DORWARD
2010,671,8A,OCCIDENTAL PERMIAN LTD.,1/16/2010,Producer,GAINES,62865,0,0,Crude,10,9,1,Tank Battery,Equipment Failure,Other,None,,SOUTH WASSON CLEARFORK UNIT,VACUUMED FREE FLUID AND REMEDIATED AREA.,WASSON SOUTH CLEARFORK UNIT,WASSON 72
2010,748,10,APACHE CORPORATION,1/16/2010,Producer,WHEELER,0,224877,0,Crude,13,12,1,Tank Battery,Equipment Failure,Other,None,,STILES A#4-1 SEC A AB&M SVY,SOIL REMEDIATION PLAN IN PROGRESS,STILES 1,STILES RANCH (GRANITE WASH CONS)
2010,1109,4,ROSETTA RESOURCES OPERATING LP,1/16/2010,Producer,WEBB,0,258921,0,Products,10,5,5,Tank Battery,Equipment Failure,Other,None,,2182 JOAQUIN GALAN GRANT A-65,SOIL REMEDIATION PLAN IN PROGRESS.,GATES 05-D,GATES RANCH (EAGLE FORD SHALE)
2010,749,10,CIMAREX ENERGY CO. OF COLORADO,1/17/2010,Producer,ROBERTS,0,166104,0,Gas Well Liquid,75,0,75,Tank Battery,Equipment Failure,Other,None,,N/A,SOIL REMEDIATED INSIDE OF BERM.,"OSBORNE, MARIAN 26",RED DEER CREEK (GRANITE WASH)
2010,1071,8,CITATION OIL & GAS CORP.,1/17/2010,Producer,ECTOR,11783,0,0,Crude,8,0,8,Flow Line,Equipment Failure,Other,None,,"T&P RR. CO./A JUDKINS SURVEY, BLK. 45, SEC. 34",SOIL REMEDIATED.,"CUMMINS, H. E.",GOLDSMITH (CLEAR FORK)
2010,646,8A,TARGA MIDSTREAM SERVICES LP,1/18/2010,Other,YOAKUM,0,0,0,Gas Well Liquid,9,3,6,Pipe Line,Equipment Failure,Other,None,,"SEC. 598, BLOCK D, JOHN H GIBSON SURVEY",72 YARDS OF SOIL REMOVED TO PERMITTED LANDFARM.,"SHOEMAKER, CLARA",NO FIELD NAME
2010,230,7C,PLAINS PIPELINE L.P.,1/18/2010,Transporter,UPTON,0,0,0,Crude,15,8,7,Pipe Line,Corrosion - Rust,Other,None,,GPS N 31.13533 W 102.18744,ALL SOIL CONTAINING 1% WEIGHT WILL BE REMEDIATE ON SITE,WILCOX,NO FIELD NAME
2010,600,8A,ENDEAVOR ENERGY RESOURCES L.P.,1/19/2010,Producer,GARZA,65162,0,0,Products,100,0,100,Flow Line,Equipment Failure,Other,None,,NW ON HWY 84 19.3 PAST SNYDER L GO .1 MI T R .4 MI,INJECTION LINE LEAK - REMEDIATED,FULLER DORWARD UNIT,DORWARD
2010,4,6,MAHFOUZ ENERGY COMPANY,1/19/2010,Producer,SMITH,10112,0,0,Crude,145,0,145,Tank Battery,Theft,Other,None,,"SAMUEL EPPS SURVEY, A-335",REPORTED LOSS TO SHERIFF'S DEPT.,BYRD,MANZIEL BROS. (PETTIT)
2010,680,6,EXXON MOBIL CORPORATION,1/20/2010,Producer,TITUS,1659,0,0,Crude,3,3,0,Valve,Equipment Failure,Other,Other,UNNAMED,LAT.N 33.20.997 W 095.09.091,FREE FLUID RECOVERED AND SITE HAS BEEN REMEDIATED.,"BLACKBURN, LUCY",TALCO
2010,18,6,"SAMSON LONE STAR, LLC",1/20/2010,Producer,REAGAN,14393,0,0,Crude,67,0,67,Tank Battery,Act of God,Other,None,,H. ANDERSON SVY A-32,"LIGHTNING STRIKE, IMMEDIATE SOIL RECLAMATION.",SOUTHWESTERN MEDICAL FOUNDATION2,WASKOM (COTTON VALLEY)
2010,874,6,"SAMSON LONE STAR, LLC",1/20/2010,Producer,RUSK,14751,0,0,Crude,10,9,1,Tank Battery,Vandalism,Other,Other,DITCH,MARIA FALCONA HEUJAS SURVEY A-14,VANDALISM.,BARBARA OIL UNIT NO. 1,"TRAWICK, N. (TRANSITION)"
2010,672,8A,OCCIDENTAL PERMIAN LTD.,1/21/2010,Producer,YOAKUM,63523,0,0,Crude,10,5,5,Tank Battery,Other,Other,None,,BATTERY 38 Y,LIVESTOCK OPENED VALVE. VACUUMED FREE FLUID & REMEDIATED SOIL.,YOAKUM WASSON CLEARFORK UNIT,WASSON 72
2010,21,3,APACHE CORPORATION,1/21/2010,Producer,WHARTON,16071,0,0,Crude,25,25,0,Flow Line,Equipment Failure,Other,None,,J.E BROUSSARD PRODUCTION LINE,VACUUMED FREE FLUID AND USED ABSORBENT ON SOIL.,J.E. BROUSSARD,"MAGNET WITHERS (F-17, E.)"
2010,615,8,OCCIDENTAL PERMIAN LTD.,1/22/2010,Producer,GLASSCOCK,29051,0,0,Crude,20,8,12,Tank Battery,Equipment Failure,Other,None,,"SEC. 2, BLK. 35 T-3-S, T&P RR CO.",SOIL REMEDIATION PLAN IN PROGRESS/,"POWELL, E. L.",COBRA (WOLFCAMP)
2010,74,7B,"HITEX RESOURCES, LP",1/22/2010,Producer,PALO PINTO,0,113924,0,Crude,16,12,4,Tank Battery,Equipment Failure,Other,None,,"SEC. 1779, SURVEY A-554 TE&L CO.",FREE FLUID RECOVERED. REMEDIATION PLAN IN PROGRESS.,DICKERSON,O'LAUGHLIN (2800)
2010,20,3,APACHE CORPORATION,1/22/2010,Producer,WHARTON,24128,0,0,Crude,5,5,0,Tank Battery,Equipment Failure,Other,None,,"PIERCE ""C"" TANK BATTERY",VACUUMED FREE FLUID. OIL ABSORBANT USED ON SOIL.,"PIERCE ESTATES ""C""","WITHERS, NORTH (-C- SAND)"
2010,750,10,"SANGUINE GAS EXPLORATION, LLC",1/24/2010,Producer,WHEELER,8052,0,0,Gas Well Liquid,85,80,5,Tank Battery,Human Error - Other,Other,None,,"SEC. 17, BLK A7, H&GN SVY",PREFEX ENERGY TO REMEDIATE.,MILLS RANCH & CO.,MILLS RANCH (GRANITE WASH)
2010,1060,8,MERIT ENERGY COMPANY,1/24/2010,Producer,MARTIN,36117,0,0,Crude,13,12,1,Tank Battery,Equipment Failure,Other,None,,"MYRTLY RHODES ""A"" BATTERY",VACUUMED FREE FLUID. SOIL REMEDIATION PLAN IN PROGRESS.,"RHODES, MYRTLE ""A""",SPRABERRY (TREND AREA)
2010,751,10,"CHESAPEAKE OPERATING, INC.",1/27/2010,Producer,WHEELER,0,245051,0,Crude,20,15,5,Other,Equipment Failure,Repaired Existing Equipment,None,,"SEC. 14, BLK 2, CAMP CO. SCHOOL LANDS, 500 FSL& 550FWL",FREE FLUID PICKED UP. COILS REPAIRED.PREFEX ENERGY TO REMEDIATE.,ZYBACH,KIRSTEN (GRANITE WASH)
2010,68,6,"LACY OPERATIONS, LTD.",1/27/2010,Producer,PANOLA,0,254274,0,Gas Well Liquid,169,130,39,Tank Battery,Company Human Error,Other,Creek,MARTINCREEK,CAMERON GU 2-13 WELL LOCATION SITE APPRX. 10 MI N OF CARTHAGE,CREEK AND AFFECTED SOIL REMEDIATED.,CAMERON UNIT 2,CARTHAGE (COTTON VALLEY)
2010,11,6E,"BASA RESOURCES, INC.",1/27/2010,Producer,RUSK,6391,0,0,Crude,4,4,0,Tank Battery,Equipment Failure,Other,Other,MARSHYBOTTOM,MCPHERSON -B- RRC 06 CASTLEBERRY -6,VACUUMED FREE FLUID AND REMEDIATE AREA.,MCPHERSON -B-,EAST TEXAS
2010,110,8A,CENTURION PIPELINE L.P.,1/27/2010,Transporter,HOCKLEY,0,0,0,Crude,700,650,50,Pipe Line,Human Error - Other,Other,None,,"LBR 5, LGE 44, RAINS CSL",BLENDED WITH CLEAN SOIL TO LESS THAN 1%,"COBB, TOM ""A""",NO FIELD NAME
2010,59,7C,CLARK OIL CO.,1/28/2010,Producer,CROCKETT,324,0,0,Crude,42,0,42,Tank Battery,Act of God,Other,None,,SEC 13. BLK GC GC &SF,FIRE WAS PUT OUT BY FIRE DEPT. BATTERY STRUCK BY LIGHTNING.,"HOOVER, A. C. (DENTLER)",CLARA COUCH
2010,102,6,"SAMSON LONE STAR, LLC",1/29/2010,Producer,NACOGDOCHES,0,226659,0,Crude,20,0,20,Tank Battery,Act of God,Other,None,,MANUEL DE LOS SANTOS COY A-21,FIRE DEPT. EXTINGUISHED FIRE.VACUUMED PRODUCED WATER FROM FIREWALL,"ROSS, JOHN GU 1","DOUGLASS, W. (TRAVIS PEAK)"
2010,621,8,XTO ENERGY INC.,1/30/2010,Producer,ANDREWS,39152,0,0,Crude,150,145,5,Tank Battery,Equipment Failure,Other,None,,"BLOCK 9, SEC. 14 UNIVERSITY LANDS SURVEY",SPILL CONTAINED IN FIREWALL. ETECH ENVIRONMENTAL TO REMEDIATE.,UNIVERSITY BLOCK 9,UNIVERSITY BLOCK 9 (DEVONIAN)
2010,13,7C,COG OPERATING LLC,1/30/2010,Producer,UPTON,16774,0,0,Crude,35,30,5,Tank Battery,Equipment Failure,Other,None,,"SEC. 45, BLK. C, CCSD & RGNG RR CO.",VACUUMED FREE FLUID AND AREA WAS REMEDIATED.,ABBY,SPRABERRY (TREND AREA)
2010,618,8,"PIONEER NATURAL RES. USA, INC.",1/31/2010,Producer,MIDLAND,38236,0,0,Crude,120,100,20,Tank Battery,Equipment Failure,Other,None,,~8MILES S OF MIDLAND INTERNATIONAL AIRPORT GPS:N31.799 W102.199,VACUUMED FREE FLUID. NOVA TO REMEDIATE.,"PARKS ""5""",SPRABERRY (TREND AREA)
2010,1023,7C,"PLAINS MARKETING, L.P.",1/31/2010,Transporter,UPTON,0,0,0,Crude,36,12,24,Tank Battery,Company Human Error,Installed New Equipment,None,,GPS: N 31.33738000 W 101.89835000,SOIL REMEDIATION PLAN IN PROGRESS.,"SHORTES, R. J. -A.",NO FIELD NAME
2010,38,7B,"FAIRWAY RESOURCES OPERATING, LLC",2/1/2010,Producer,PALO PINTO,27555,0,0,Crude,80,0,80,Tank Battery,Theft,Other,None,,TE&L SECTION 1750,THEFT. NEW GATE AND LOCKS.,P. H. COLLINS UNIT,WAGNON (STRAWN GRANNY SD.)
2010,527,8,"THOMPSON, J. CLEO",2/1/2010,Producer,ANDREWS,20739,0,0,Crude,35,25,10,Flow Line,Equipment Failure,Other,None,,SEC 5 BLK 9 ULS,"FLOWLINE LEAK, RECOVERED FLUIDS AND TURNED UP SOIL",BLOCK 9 FUHRMAN-MASCHO UNIT,FUHRMAN-MASCHO
2010,535,8,"PIONEER NATURAL RES. USA, INC.",2/2/2010,Producer,GLASSCOCK,15400,0,0,Crude,60,30,30,Valve,Equipment Failure,Other,None,,NA,CHECK VALVE FAILED - REMEDIATED,SPRABERRY DRIVER UNIT,SPRABERRY (TREND AREA)
2010,752,10,"LINN OPERATING, INC.",2/3/2010,Producer,WHEELER,0,238169,0,Crude,5,4,1,Tank Battery,Equipment Failure,Other,None,,"SEC. 42, BLK A-3, H&GN SURVEY",VACUUMED FREE FLUIDS AND SOIL REMEDIATION PLAN IN PROGRESS.,BYRD 42,STILES RANCH (GRANITE WASH)
