MasterYear,Form Number,District,OperatorNumber,DateofLoss,Type_Company_Cd,County,LeaseNumber,Gasident,CommNbr,TypeLiquid,GrossLoss,Recovered,Net Loss,Facility,CauseofLoss,Remedy,Water,WaterName,Location,Remarks,LeaseName,FieldNumber
2011,15,7B,SOJOURNER DRILLING CORPORATION,1/13/2011,Producer,TAYLOR,29333,0,0,Crude,68,56,12,Tank Battery,Equipment Failure,Other,None,,"SEC. 50, BLK 19, T&P RR CO SURVEY",VACUUM FREE FLUID. TILL & AERATE. REMEDIATION MEASURES SUCCESSFUL.,SCHULTZ,TRENT
2011,547,2,"EOG RESOURCES, INC.",1/13/2011,Producer,KARNES,9544,0,0,Crude,10,8,2,Flow Line,Other,Other,None,,ANDRES HERNANDEZ A-4,FLOW EXCEEDED TANK CAPACITY. SOIL REMEDIATED.,WIATREK UNIT,EAGLEVILLE (EAGLE FORD)
2011,41,8,"PIONEER NATURAL RES. USA, INC.",1/14/2011,Producer,MIDLAND,18187,0,0,Crude,10,0,10,Tank Battery,Company Human Error,Other,None,,"31.812169, -101.870454",FREE LIQUIDS RECOVERED. SOIL REMEDIATED.,SHACKELFORD SPRABERRY UNIT,SPRABERRY (TREND AREA)
2011,32,8,BURLINGTON RES O & G CO-MIDLAND,1/14/2011,Producer,CRANE,1224,0,0,Crude,20,15,5,Tank Battery,Equipment Failure,Other,None,,"BLK 24, SEC. 2, PSL",VACUUMED AREA.,"WADDELL, W. N.",DUNE
2011,139,4,ROSETTA RESOURCES OPERATING LP,1/14/2011,Producer,WEBB,0,0,5276,Gas Well Liquid,23,21,2,Tank Battery,Equipment Failure,Other,None,,27MI.NW DIRECTION FROM ENCINAL.SVY 2182 JOAQUIN GALAN GRANT.A-65,SOIL REMEDIATION PLAN IN PROGRESS.,"DOUTHIT, E. W., -C- DE",NO FIELD NAME
2011,28,8,APACHE CORPORATION,1/15/2011,Producer,ECTOR,27395,0,0,Crude,7,0,7,Flow Line,Corrosion - Rust,Other,None,,WELL #23 FLOWLINE.,BACKHOE BLENDED SOIL. SOIL SAMPLING PENDING.,"BARROW, AUGUSTA",HENCE (GRAYBURG)
2011,722,7C,REMUDA OPERATING COMPANY,1/15/2011,Producer,IRION,0,0,5508,Crude,35,0,35,Tank Battery,Controlled,Other,None,,"SEC.212, BLOCK 1 T&P RR CO. SURVEY",SOIL WAS REMEDIATED BY TILLING AND ADDING FRESH FERTILIZER,"PARKS, J. W. -A-",NO FIELD NAME
2011,369,8A,OCCIDENTAL PERMIAN LTD.,1/16/2011,Producer,YOAKUM,62352,0,0,Crude,60,50,10,Tank Battery,Company Human Error,Other,None,,OWNBY UPPER CLEARFORK UNIT,VACUUMED FREE FLUID AND REMEDIATED AREA.,"OWNBY (CLEAR FORK, UPPER) UNIT","OWNBY (CLEAR FORK, UPPER)"
2011,39,8,OCCIDENTAL PERMIAN LTD.,1/16/2011,Producer,ECTOR,19815,0,0,Crude,30,25,5,Pipe Line,Equipment Failure,Other,None,,T&P RR CO. T-1-N BLK. 40 SEC. 20,RECOVERED FREE FLUID. MIX AND TILL SOIL,GOLDSMITH-LANDRETH /DEEP/ UNIT,GOLDSMITH (CLEAR FORK)
2011,633,10,"DCP MIDSTREAM, LP",1/16/2011,Other,LIPSCOMB,0,0,0,Gas Well Liquid,15,12,3,Tank Battery,Corrosion - Rust,Other,None,,"SECTION NW 1/4 10, BLOCK:D, SURVEY: WISER",VACUUMED FREE FLUID AND REMEDIATED SOIL.,STILES 1,NO FIELD NAME
2011,25,7C,COG OPERATING LLC,1/17/2011,Producer,UPTON,15601,0,0,Crude,75,62,13,Tank Battery,Company Human Error,Other,None,,"SEC. 71, BLK. C, CCSD & RGNE RR CO.",VACUUMED FREE FLUID AND SOIL REMEDIATION PLAN IN PROGRESS.,NORMA,SPRABERRY (TREND AREA)
2011,195,8,"SANDRIDGE EXPL. AND PROD., LLC",1/17/2011,Producer,ANDREWS,29521,0,0,Crude,10,7,3,Valve,Equipment Failure,Other,None,,32.4156 102.6727,SOIL REMEDIATION PLAN IN PROGRESS.,"UNIVERSITY ""14-16""",SHAFTER LAKE (SAN ANDRES)
2011,194,8,"SANDRIDGE EXPL. AND PROD., LLC",1/17/2011,Producer,ANDREWS,36844,0,0,Crude,5,3,2,Tank Battery,Equipment Failure,Other,None,,32.1492 102.7566,SOIL REMEDIATIO PLAN IN PROGRESS.,"POWELL ""20C""",COBRA (WOLFCAMP)
2011,57,9,"EOG RESOURCES, INC.",1/18/2011,Producer,SCURRY,30829,0,0,Gas Well Liquid,300,200,100,Tank Battery,Equipment Failure,Other,None,,"SEC. 53, BLK A EOB, SVY. T&P RR CO",VACUUMED FREE FLUID AND REMEDIATION PLAN IN PROGRESS.,WILLINGHAM FAMILY TRUST SWD,"NEWARK, EAST (BARNETT SHALE)"
2011,22,7B,HUNT OIL COMPANY,1/18/2011,Producer,STONEWALL,22887,0,0,Crude,33,10,23,Tank Battery,Equipment Failure,Repaired Existing Equipment,None,,"SEC. 26, BLK F, H&TC RR CO. SURVEY",REPAIRED VALVES. SOIL REMEDIATION PLAN IN PROGRESS.,"BURNETT, S.B. EST. ""W""","BISSETT, NE (STRAWN LIME)"
2011,26,8,ANADARKO PETROLEUM CORPORATION,1/19/2011,Producer,WARD,39830,0,0,Crude,22,20,2,Tank Battery,Equipment Failure,Other,None,,LAT. 31.47375 LONG. -103.37138,VACUUMED FREE FLUIDS AND REMEDIATION PLAN IN PROGRESS.,CHEVRON 34-181,PHANTOM (WOLFCAMP)
2011,36,8,ENERGEN RESOURCES CORPORATION,1/21/2011,Producer,MARTIN,38895,0,0,Crude,18,15,3,Flow Line,Equipment Failure,Other,None,,"SEC. 246, A-610, WHEELER CSL",REMOVED FREE FLUIDS AND SOIL REMEDIATION PLAN IN PROGRESS.,JONES-HOLTON,SPRABERRY (TREND AREA)
2011,435,8A,OCCIDENTAL PERMIAN LTD.,1/21/2011,Producer,YOAKUM,63524,0,0,Crude,5,4,1,Tank Battery,Corrosion - Rust,Other,None,,"GAINES WASSON UNIT, WELL 5505",VACUUMED FREE FLUID AND SOIL REMEDIATION PLAN IN PROGRESS.,GAINES WASSON CLEARFORK UNIT,WASSON 72
2011,71,9,"DEVON ENERGY PRODUCTION CO, L.P.",1/22/2011,Producer,WISE,0,28656,0,Gas Well Liquid,12,0,12,Tank Battery,Equipment Failure,Other,None,,"URIAH BROWNSON SVY, A-97. APPROX. 9.5 MILES SOUTH OF PARADISE, TX ",REMEDIATION PLAN IN PROGRESS.,"GILLEY, J. A.","BOONSVILLE (BEND CONGL., GAS)"
2011,548,8,ANADARKO PETROLEUM CORPORATION,1/22/2011,Producer,WARD,40778,0,0,Crude,13,0,13,Tank Battery,Human Error - Other,Other,None,,LAT.31.5217898 LONG. -103.337327,SOIL REMEDIATION PLAN IN PROGRESS.,MONROE 34-178,PHANTOM (WOLFCAMP)
2011,16,9,"PIONEER NATURAL RES. USA, INC.",1/23/2011,Producer,TAYLOR,30858,0,0,Crude,10,0,10,Tank Battery,Equipment Failure,Other,None,,"34 40 58.77,-97 41 20.80",VACUUMED FREE FLUIDS. SOIL EXCAVATED. REMEDIATION ON GOING.,MUIR SWD,"NEWARK, EAST (BARNETT SHALE)"
2011,377,6,GAS SOLUTIONS II LTD.,1/24/2011,Other,GREGG,0,0,0,Combined,2,0,2,Pipe Line,Corrosion - Rust,Other,Creek,NONAME,"32 30.005'N, 94 52.191'W",STAINED SOIL REPALCED AND REMEDIATION COMPLETE.,"KANGERGA ""B""",NO FIELD NAME
2011,24,7C,COG OPERATING LLC,1/24/2011,Producer,UPTON,16447,0,0,Crude,18,15,3,Tank Battery,Equipment Failure,Other,None,,"SEC. 52, BLK C, CCSD & RGNG RR CO.",VACUUMED RECOVERED FREE FLUID. SOIL REMEDIATION PLAN IN PROGRESS,KAREN,SPRABERRY (TREND AREA)
2011,43,8,"PIONEER NATURAL RES. USA, INC.",1/24/2011,Producer,MIDLAND,39379,0,0,Crude,35,33,2,Tank Battery,Equipment Failure,Other,None,,"32.102867, -101.700672",VACUUMED FREE FLUID. SOIL WAS REMEDIATED.,"STONE ""39""",SPRABERRY (TREND AREA)
2011,42,8,"PIONEER NATURAL RES. USA, INC.",1/24/2011,Producer,MIDLAND,34142,0,0,Crude,40,38,2,Tank Battery,Equipment Failure,Other,None,,"32.003155,",RECOVERED FREE FLUID. ALL SOIL REMEDIATED.,KING -D-,SPRABERRY (TREND AREA)
2011,476,8A,XTO ENERGY INC.,1/24/2011,Producer,GAINES,69587,0,0,Products,300,280,20,Other,Equipment Failure,Other,None,,RCFU INJECTION WELL #44,REPLACED STEEL LINE WITH CEMENT.,RUSSELL CLEARFORK UNIT,RUSSELL (CLEARFORK CONSOLIDATED
2011,59,7C,"BROAD OAK ENERGY, INC.",1/25/2011,Producer,REAGAN,17074,0,0,Crude,12,0,12,Valve,Act of God,Other,None,,"SEC. 15, BLK 1, T&P RR CO. SVY. A-480",SOIL TILLED/BLENDED. AREA FLUSHED W/FRESH WATER & REMEDIATED.,SRH-C-,SPRABERRY (TREND AREA)
2011,17,2,EFS MIDSTREAM LLC,1/25/2011,Other,DE WITT,0,0,5261,Gas Well Liquid,10,0,10,Tank Battery,Equipment Failure,Other,None,,29.029805 DEG. -97.561209 DEG.,SOIL EXCAVATED AND WILL BE PROPERLY DISPOSED. SOIL TO BE SAMPLED. ,MUIR SWD,NO FIELD NAME
2011,196,8,"SANDRIDGE EXPL. AND PROD., LLC",1/25/2011,Producer,ANDREWS,38804,0,0,Crude,35,33,2,Tank Battery,Equipment Failure,Other,None,,32.1941 102.7267,SOIL REMEDIATION PLAN IN PROGRESS.,UNIVERSITY 5,FUHRMAN-MASCHO
2011,807,10,"HOLMES EXPLORATION, LLC",1/25/2011,Producer,LIPSCOMB,8373,0,0,Crude,100,85,15,Tank Battery,Equipment Failure,Other,None,,SECTION 1078 BLCOK 43 H&TC SURVEY,VACUUMED FREE FLUID AND SOIL REMEDIATION PLAN IN PROGRESS.,WEINETTE 'B' 1078,KIOWA CREEK (MARMATON)
2011,634,10,"DCP MIDSTREAM, LP",1/25/2011,Other,LIPSCOMB,27801,0,0,Gas Well Liquid,3,1,2,Pipe Line,Corrosion - Rust,Other,None,,"SECTION:675,BLOCK:43,SURVEY:H&TC,LATITUDE:36.27267 LONG. 100.5368 ",SOIL REMEDIATED.,STILES 1,NO FIELD NAME
2011,275,1,"EOG RESOURCES, INC.",1/27/2011,Producer,GONZALES,15293,0,0,Crude,40,40,0,Other,Equipment Failure,Other,None,,S.B. CONLET A-162,SOIL REMEDIATION WAS SUCCESSFUL.,H.F.S.,EAGLEVILLE (EAGLE FORD-1)
2011,65,3,ENTERPRISE CRUDE PIPELINE LLC,1/27/2011,Transporter,GRIMES,0,0,0,Crude,6911,3607,3304,Pipe Line,Equipment Failure,Other,None,,"H. CARHART SVY, A-164, GRIMES COUNTY (C-67 MILEPOST 68.62)",VACUUMED FREE FLUID. REMEDIATION PLAN IN PROGRESS.,"HOYT, JOAN CREWS",NO FIELD NAME
2011,19,7C,"PIONEER NATURAL RES. USA, INC.",1/27/2011,Producer,REAGAN,10366,0,0,Crude,152,117,35,Tank Battery,Equipment Failure,Other,None,,"31.081165, -101.496313",VACUUMED FREE FLUIDS. SOIL REMEDIATION PLAN IN PROGRESS.,"STATE ""C""",SPRABERRY (TREND AREA)
2011,18,3,"ADDISON OIL, LLC",1/27/2011,Producer,HARDIN,10894,0,0,Crude,20,20,0,Pipe Line,Equipment Failure,Other,Creek,HICKORYCREEK,"S SIDE OF HICKORY CREEK NEAR OILFIELD LOOP RD.VILLIAGE MILLS,TX",VACUUMED FREE FLUID. ABSORBENT PADS AND BOOMS TO CONTAIN OIL.,"FLETCHER, NONA, MINERAL CO.","VILLAGE MILLS, EAST (Y)"
2011,550,8A,SM ENERGY COMPANY,1/28/2011,Producer,BORDEN,69723,0,0,Crude,44,0,44,Tank Battery,Equipment Failure,Other,None,,"SEC.18, BLK. 10, EL&RR RR CO. SURVEY",SOIL REMEDIATION PLAN IN PROGRESS.,MITCHELL,PEG'S DRAW (MISSISSIPPIAN)
2011,13,6,EXXON MOBIL CORPORATION,1/29/2011,Producer,WOOD,5743,0,0,Crude,122,109,13,Separator-Gun Barrel-Treater,Corrosion - Rust,Other,None,,"LAT. 32-36-63""N, LOND, 95-11-52""W",FLOW REDIRECTED TO EMERGENCY TANK. REMEDIATION PLAN IN PROGRESS.,HAWKINS FIELD UNIT,HAWKINS
2011,40,8,"PIONEER NATURAL RES. USA, INC.",1/29/2011,Producer,ECTOR,15254,0,0,Crude,40,25,15,Tank Battery,Corrosion - Rust,Other,None,,3 MI. SW OF MIDKIFF. CR 118. N31 36.767' W-101 52.307',SOIL REMEDIATION PLAN IN PROGRESS.,MIDKIFF UNIT,SPRABERRY (TREND AREA)
2011,635,10,"CHESAPEAKE OPERATING, INC.",1/29/2011,Producer,HEMPHILL,0,259639,0,Crude,32,31,1,Tank Battery,Company Human Error,Other,None,,SEC. 0014 BLOCK 43 SURVEY H&TC RR CO. ABSTRACT 1172,VACUUMED FREE FLUIDS AND REMEDIATED ARERA.,BILL,FELDMAN (TONKAWA)
2011,372,6,XTO ENERGY INC.,1/30/2011,Producer,PANOLA,0,117037,0,Crude,187,0,187,Tank Battery,Act of God,Other,None,,"PM MAY SURVEY A-478, LAWLESS UNIT #6",LIGHTNING STRIKE.SOIL REMEDIATED AND EQUIPMENT REPLACED.,LAWLESS UNIT,"BETHANY, EAST (COTTON VALLEY)"
2011,47,8,"SOUTHWEST ROYALTIES, INC.",1/31/2011,Producer,ECTOR,19373,0,0,Crude,5,0,5,Tank Battery,Equipment Failure,Other,None,,"SEC. 5, BLK 42, T2S, T&P RR CO.",REMOVED AND REPLACED CONTAMINATED SOIL.,GIST UNIT,FOSTER
2011,7,4,NEWFIELD EXPLORATION COMPANY,2/1/2011,Producer,KENEDY,0,190426,0,Gas Well Liquid,80,80,0,Tank Battery,Equipment Failure,Other,None,,LA PARRA GRANT TO DOMINGP Y DE LA GARZA A-37,SPILL CONTAINED IN FIREWALL. 100% RECOVERED BY VACUUM.,"EAST, S.K.","SARITA, EAST (FRIO)"
2011,121,8A,XTO ENERGY INC.,2/1/2011,Producer,YOAKUM,7572,0,0,Crude,10,7,3,Tank Battery,Equipment Failure,Other,None,,XTO ENERGY INC.,VACUUMED FREE FLUID AND REMEDIATED AREA.,"MAHONEY, H. O.",WASSON
2011,284,8,APACHE CORPORATION,2/2/2011,Producer,WINKLER,13842,0,0,Crude,6,5,1,Pump Station or Terminal,Equipment Failure,Other,None,,PRODUCED WATER TRANSFER PUMP AND PRODUCED WATER TANK,SOIL REMEDIATION PLAN IN PROGRESS.,HENDRICK-WEEKS,HENDRICK
2011,260,6,"TGG PIPELINE, LTD.",2/2/2011,Other,PANOLA,0,0,0,Gas Well Liquid,142,63,79,Flow Line,Equipment Failure,Other,None,,"32.186175, -94.256817",SITE REMEDIATION PLAN IN PROGRESS.,NOME SWD,NO FIELD NAME
2011,72,6,GOODRICH PETROLEUM COMPANY,2/2/2011,Producer,RUSK,0,222176,0,Crude,23,22,1,Tank Battery,Equipment Failure,Other,None,,"ABS. 168, A.G. CORBIN SURVEY",REPAIRED HOLE IN TANK. REMEDIATION PLAN IN PROGRESS.,"ROSS, GRADY",BECKVILLE (COTTON VALLEY)
2011,70,7B,NFM TEXAS GATHERING LLC,2/2/2011,Transporter,PALO PINTO,0,0,0,Crude,200,0,200,Tank Battery,Act of God,Other,None,,S. WILLIAMSON SURVEY A-993,CAUSED BY FREEZING WEATHER. SOIL REMEDIATION PLAN IN PROGRESS.,"BREWER, FLOYD",NO FIELD NAME
2011,81,8,"PIONEER NATURAL RES. USA, INC.",2/2/2011,Producer,MARTIN,32922,0,0,Crude,15,0,15,Flow Line,Act of God,Other,None,,"32.305349, -102.089268",FROZEN FLOWLINE.VACUUMED FREE FLUID.SOIL REMEDIATION PLAN IN PROG.,"DOVE ""V""",SPRABERRY (TREND AREA)
2011,21,6,GOODRICH PETROLEUM COMPANY,2/2/2011,Producer,RUSK,0,222176,0,Crude,23,22,1,Tank Battery,Equipment Failure,Repaired Existing Equipment,None,,"ABS. 168, A.G. CORBIN SURVEY",REPAIRED HOLE AND REMEDIATION PLAN IS IN PROGRESS.,"ROSS, GRADY",BECKVILLE (COTTON VALLEY)
2011,5,3,"ENERVEST OPERATING, L.L.C.",2/2/2011,Producer,LEE,12546,0,0,Crude,16,16,0,Tank Battery,Act of God,Other,None,,"B.M. HARFIELD, A-11",HIGH WINDS CAUSED VAPOR TOWER TO TOPPLE. REMEDIATION PLAN IN PROG.,JUDY,GIDDINGS (AUSTIN CHALK-3)
2011,176,8,"SANDRIDGE EXPL. AND PROD., LLC",2/2/2011,Producer,ANDREWS,10093,0,0,Crude,7,4,3,Valve,Act of God,Other,None,,32.2677 102.7083,FROZEN POLY FLOWLINE. SOIL REMEDIATION PLAN IN PROGRESS.,"THORNBERRY, M. A. -A-LZS",FUHRMAN-MASCHO
2011,182,8,"SANDRIDGE EXPL. AND PROD., LLC",2/2/2011,Producer,PECOS,0,257332,0,Crude,11,0,11,Tank Battery,Equipment Failure,Other,None,,WEST RANCH 23-37 U RRC # 257332,SOIL REMEDIATION PLAN IN PROGRESS.,WEST RANCH,PINON (OVERTHRUST)
2011,208,6,"TGG PIPELINE, LTD.",2/2/2011,Other,PANOLA,0,0,0,Gas Well Liquid,142,63,79,Pipe Line,Equipment Failure,Other,None,,"32.186175, -94.256817",VACUUMED FREE FLUID. SOIL REMEDIATION PLAN IN PROGRESS.,"CHALK, G. O. -E-",NO FIELD NAME
2011,198,8,"SANDRIDGE EXPL. AND PROD., LLC",2/2/2011,Producer,PECOS,0,236117,0,Crude,16,0,16,Tank Battery,Equipment Failure,Other,None,,LONG FELLOW 4-14 236117,SOIL REMEDIATION PLAN IN PROGRESS,LONGFELLOW,PINON (OVERTHRUST)
2011,554,8,CONOCOPHILLIPS COMPANY,2/2/2011,Other,MIDLAND,0,0,0,Crude,33,32,1,Tank Battery,Act of God,Other,None,,"SECTION 31, BLOCK 10,",FREEZING WEATHER CONDITIONS. SOIL REMEDIATION PLAN IN PROGRESS.,MONROE 34-178,NO FIELD NAME
2011,85,8,KINDER MORGAN PRODUCTION CO LLC,2/3/2011,Producer,PECOS,24061,0,0,Crude,30,28,2,Tank Battery,Equipment Failure,Other,None,,"RUNNELS COUNTY SCHOOL LAND, SURVEY 3",RECOVERED FREE FLUID. SOIL REMEDIATION PLAN IN PROGRESS.,YATES FIELD UNIT,YATES
2011,14,7C,"PARSLEY ENERGY OPERATIONS, LLC",2/3/2011,Producer,REAGAN,17067,0,0,Crude,8,0,8,Flow Line,Equipment Failure,Other,None,,"15 MILES NE OF RANKIN, TX. N31.37423298 DEG. W 101.74333296",NOVA TO CONDUCT SOIL REMEDIATION PLAN.,DUSEK,SPRABERRY (TREND AREA)
2011,175,8,"SANDRIDGE EXPL. AND PROD., LLC",2/3/2011,Producer,ANDREWS,25298,0,0,Crude,20,18,2,Tank Battery,Equipment Failure,Other,None,,32.25,SOIL REMEDIATION PLAN IN PROGRESS.,"SEIDEL, ET AL",FUHRMAN-MASCHO
2011,640,8A,OCCIDENTAL PERMIAN LTD.,2/3/2011,Producer,YOAKUM,60000,0,0,Crude,20,19,1,Tank Battery,Act of God,Other,None,,SATELLITE FACILITY,FREEZING WEATHER. VACUUMED FREE FLUID AND REMEDIATED SOIL.,WASSON ODC UNIT,WASSON
2011,368,8A,OCCIDENTAL PERMIAN LTD.,2/4/2011,Producer,GAINES,18910,0,0,Crude,200,150,50,Tank Battery,Equipment Failure,Other,None,,WATER INJECTION STATION,VACUUMED FREE FLUIDS AND REMEDIATED AREA.,DENVER UNIT,WASSON
2011,60,7C,"ASPEN OPERATING COMPANY, L.L.C.",2/4/2011,Producer,CROCKETT,4689,0,0,Crude,15,15,0,Tank Battery,Act of God,Other,None,,OLSON BATTERY,VACUUMED FREE FLUID. SOIL REMEDIATION PLAN IN PROGRESS.,OLSON UNIT,OLSON
2011,187,8,"SANDRIDGE EXPL. AND PROD., LLC",2/4/2011,Producer,PECOS,0,235272,0,Crude,100,65,35,Tank Battery,Equipment Failure,Other,None,,WEST RANCH 26-12,SOIL REMEDIATION PLAN IN PROGRESS.,WEST RANCH,PINON (OVERTHRUST)
2011,283,8,APACHE CORPORATION,2/5/2011,Producer,CRANE,20726,0,0,Crude,90,80,10,Tank Battery,Equipment Failure,Other,None,,CENTRAL TANK BATTERY,SOIL REMEDIATION PLAN IN PROGRESS.,TXL SOUTH UNIT,TXL (TUBB)
