MasterYear,Form Number,District,OperatorNumber,DateofLoss,Type_Company_Cd,County,LeaseNumber,Gasident,CommNbr,TypeLiquid,GrossLoss,Recovered,Net Loss,Facility,CauseofLoss,Remedy,Water,WaterName,Location,Remarks,LeaseName,FieldNumber
2012,979,1,"EP ENERGY E&P COMPANY, L.P.",12/20/2012,Producer,LA SALLE,16326,0,0,Crude,150,125,25,Tank Battery,Company Human Error,Other,None,,"1H, SECTION 656, ABSTRACT 1678, CCSD & RGNG RR CO/COTULLA, J",SOIL REMOVED AND AREA REMEDIATED.,DE LA GARZA,EAGLEVILLE (EAGLE FORD-1)
2012,945,7C,"LAREDO PETROLEUM - DALLAS, INC.",12/20/2012,Producer,REAGAN,17378,0,0,Crude,65,35,30,Tank Battery,Equipment Failure,Other,None,,"SEC.15, BLK. O, NANCY BOHANNAN SURVEY",VACUUMED FREE FLUID AND REMEDIATED SOIL.,D. JOST OIL UNIT,SPRABERRY (TREND AREA)
2012,847,8,"SANDRIDGE EXPL. AND PROD., LLC",12/20/2012,Producer,ECTOR,37943,0,0,Crude,105,100,5,Tank Battery,Equipment Failure,Other,None,,"SEC.32, BLOCK 44, SURVEY A-784",SOIL REMEDIATION PLAN IN PROGRESS.,GOLDSMITH ADOBE UNIT,GOLDSMITH (CLEAR FORK)
2012,828,8,"BOPCO, L.P.",12/20/2012,Producer,WINKLER,20730,0,0,Crude,10,5,5,Tank Battery,Equipment Failure,Other,None,,"SEC.21, BLOCK 77, PSL N31.955358 W103.060346",SOIL REMEDIATION PLAN IN PROGRESS.,KEYSTONE HOLT UNIT,KEYSTONE (HOLT)
2012,1238,8,"ONE SOURCE IND.SAFETY&SUPP.,INC.",12/20/2012,Transporter,REEVES,0,0,0,Crude,35,27,8,Tank Battery,Equipment Failure,Other,None,,"31 48' 08.43""/ 103 49' 00.25"" (4.5 MILES E OF HWY 285 CR 440)",VACUUMED FREE FLUID AND SOIL REMEDIATION PLAN IN PROGRESS,KIMBERLY,NO FIELD NAME
2012,834,6,"EXCO OPERATING COMPANY, LP",12/20/2012,Producer,HARRISON,13771,0,0,Crude,93,73,20,Tank Battery,Equipment Failure,Other,None,,RUDD E. NO. 18,VACUUMED FREE FLUID AND AREA REMEDIATED.,"RUDD ""E""","BETHANY, NE. (LIME 3850)"
2012,1091,9,"DEVON ENERGY PRODUCTION CO, L.P.",12/20/2012,Producer,WISE,0,269705,0,Gas Well Liquid,25,15,10,Tank Battery,Company Human Error,Other,None,,"169' FEL & 439' FSL OF THE VAN ZANDT CSL SURVEY, BLK. 53, A-1182",RECOVERED FREE FLUID AND REMEDIATED AREA.,WCCO 7 - H.S. JONES,"NEWARK, EAST (BARNETT SHALE)"
2012,831,7C,"PIONEER NATURAL RES. USA, INC.",12/19/2012,Producer,IRION,14573,0,0,Crude,160,94,66,Tank Battery,Equipment Failure,Other,None,,N 31.279823 W-101.239371,VACUUMED FREE FLUID AND SOIL REMEDIATION PLAN IN PROGRESS.,"ROCKER ""B""",SPRABERRY (TREND AREA)
2012,845,8,XTO ENERGY INC.,12/19/2012,Producer,ANDREWS,1770,0,0,Crude,15,14,1,Pipe Line,Company Human Error,Other,None,,"SEC.8, BLK.13, PSL SURVEY",SOIL REMEDIATION PLAN IN PROGRESS.,FULLERTON CLEARFORK UNIT,FULLERTON
2012,952,8,LEGACY RESERVES OPERATING LP,12/17/2012,Producer,HOWARD,11893,0,0,Crude,82,58,24,Tank Battery,Equipment Failure,Other,None,,"SEC. 39, BLK. 29, W & NW RR CO.",REMOVED FREE LIQUIDS AND SOIL REMDEDIATION PLAN IN PROGRESS,"CHALK, MARY -C-",HOWARD GLASSCOCK
2012,984,7C,"FIML NATURAL RESOURCES, LLC",12/16/2012,Producer,IRION,16833,0,0,Crude,150,145,5,Tank Battery,Human Error - Other,Other,None,,"SEC.3036, BLK. 4, H&TC RR CO. A-585",CONTAINED IN BERM. AREA WAS WASHED.,TEPEE DRAW,SPRABERRY (TREND AREA)
2012,947,8,"TPG TRANSPORT, LLC",12/15/2012,Transporter,WARD,0,0,0,Crude,1200,1185,15,Flow Line,Equipment Failure,Other,None,,"UL, 18, 21 N31.595975, W-103.264862",VACUUMED FREE FLUID AND SOIL REMEDIATION PLAN IN PROGRESS,PEMBROOK UNIT,NO FIELD NAME
2012,850,7C,"LAREDO PETROLEUM - DALLAS, INC.",12/15/2012,Producer,REAGAN,16507,0,0,Crude,10,0,10,Tank Battery,Equipment Failure,Other,None,,"SEC.183, BLK. 2, T&P RR SURVEY",OIL WAS BURNED IN FIRE. PROD.WATER CONTAINED IN SECONDARY.,SUGG-A-,SPRABERRY (TREND AREA)
2012,851,7C,"PARSLEY ENERGY OPERATIONS, LLC",12/14/2012,Producer,UPTON,17067,0,0,Crude,100,90,10,Tank Battery,Equipment Failure,Other,None,,25.5 MILES SOUTH OF MIDLAND. N31.63225968 W 101.99905364,SOIL REMEDIATION PLAN IN PROGRESS,DUSEK,SPRABERRY (TREND AREA)
2012,1028,7C,"ASPEN OPERATING COMPANY, L.L.C.",12/14/2012,Producer,CROCKETT,14608,0,0,Crude,140,138,2,Pump Station or Terminal,Equipment Failure,Other,None,,"NOELKE ""20"" BATTERY",VACUUM FREE FLUID AND REMEDIATION PLAN IN PROGRESS,"NOELKE ""20""",OLSON
2012,852,7C,"PARSLEY ENERGY OPERATIONS, LLC",12/14/2012,Producer,UPTON,17067,0,0,Crude,100,90,10,Tank Battery,Equipment Failure,Other,None,,N 31.63225968 DEG. W 101.99905364 DEG.,SOIL REMEDIATION PLAN IN PROGRESS.,DUSEK,SPRABERRY (TREND AREA)
2012,870,8,"PIONEER NATURAL RES. USA, INC.",12/13/2012,Producer,ANDREWS,40394,0,0,Crude,30,25,5,Tank Battery,Equipment Failure,Other,None,,N32.37348 W-102.25655,SOIL REMEDIATION PLAN IN PROGRESS.,"UNIVERSITY ""7-22""",SPRABERRY (TREND AREA)
2012,897,8,"CAPSTONE NATURAL RESOURCES, LLC",12/13/2012,Producer,ANDREWS,12542,0,0,Gas Well Liquid,15,5,10,Flow Line,Equipment Failure,Other,None,,"SEC.16, BLK. A-36, PSL",SOIL REMEDIATION PLAN SUCCESSFUL.,"FISHER, M. M., ESTATE -B-",SHAFTER LAKE (SAN ANDRES)
2012,1013,8,APACHE CORPORATION,12/13/2012,Producer,ANDREWS,23258,0,0,Crude,15,10,5,Tank Battery,Equipment Failure,Other,None,,PASTURE ADJACENT TO TANK BATTERY,VACUUM FREE FLUID AND SOIL REMEDIATION PLAN IN PROGRESS,"UNIVERSITY ""ES""","BLOCK 6, NE (SILURIAN)"
2012,970,8,APACHE CORPORATION,12/13/2012,Producer,ANDREWS,23258,0,0,Crude,15,10,5,Valve,Equipment Failure,Other,None,,PASTURE ADJACENT TO TANK BATTERY,VACUUME FREE FLUID AND SOIL REMEDIATION PLAN IN PROGRESS,"UNIVERSITY ""ES""","BLOCK 6, NE (SILURIAN)"
2012,888,8,OXY USA INC.,12/12/2012,Producer,ANDREWS,40283,0,0,Crude,7,6,1,Tank Battery,Equipment Failure,Other,None,,UNIVERSITY LANDS,SOIL REMEDIATION PLAN IN PROGRESS.,UNIVERSITYCAROL,SAINT WILMA (STRAWN)
2012,873,8,"SANDRIDGE EXPL. AND PROD., LLC",12/12/2012,Producer,ECTOR,37943,0,0,Crude,68,65,3,Tank Battery,Equipment Failure,Other,None,,"SEC.31, BLOCK 44, T-1-S, T&P SURVEY",SOIL REMEDIATION PLAN IN PROGRESS.,GOLDSMITH ADOBE UNIT,GOLDSMITH (CLEAR FORK)
2012,858,8,OXY USA INC.,12/11/2012,Producer,MARTIN,40138,0,0,Crude,65,60,5,Tank Battery,Equipment Failure,Other,None,,MABEE RANCH,AREA VACUUMED AND REMEDIATED.,KELTON,SPRABERRY (TREND AREA)
2012,1098,7C,"ENDURING RESOURCES, LLC",12/11/2012,Producer,REAGAN,17919,0,0,Crude,7,5,2,Valve,Vandalism,Other,None,,"SEC.09, BLK. 49 UNIVERSITY LANDS",SOIL REMEDIATION WITH LAND FARM IN PROGRESS,UNIVERSITY 49,LIN (WOLFCAMP)
2012,875,8,"PIONEER NATURAL RES. USA, INC.",12/10/2012,Producer,MARTIN,22448,0,0,Crude,130,125,5,Tank Battery,Equipment Failure,Other,None,,N32.194332 W-102.042803,VACUUMED FREE FLUID AND REMDIATION PLAN IN PROGRESS.,GLASS -7-,SPRABERRY (TREND AREA)
2012,871,8,"SANDRIDGE EXPL. AND PROD., LLC",12/10/2012,Producer,ANDREWS,31020,0,0,Crude,15,10,5,Tank Battery,Equipment Failure,Other,None,,"SECTION 15,",SOIL REMEDIATION PLAN IN PROGRESS.,LINDLEY-REMUDA,FUHRMAN-MASCHO
2012,868,8,BERRY OIL COMP.,12/10/2012,Producer,ECTOR,40553,0,0,Crude,1,0,1,Flow Line,Company Human Error,Other,None,,GARDENDALE 5-1,RECOVERED FREE FLUID AND REMEDIATED AREA.,"GARDENDALE ""5""",SPRABERRY (TREND AREA)
2012,933,10,ENBRIDGE PIPELINES (TX GATH) LP,12/10/2012,Other,WHEELER,0,0,0,Crude,10,6,4,Other,Company Human Error,Other,None,,"SEC.5, BLK. 6, J.LINDSAY SURVEY",COMPRESSOR STATION. SOIL REMEDIATED AT SITE.,ANTELOPE DRAW,NO FIELD NAME
2012,1196,10,"CONTINENTAL TREND RESOURCES, INC",12/10/2012,Producer,LIPSCOMB,0,251079,0,Gas Well Liquid,130,100,30,Valve,Act of God,Other,None,,"SEC.168, BLK. 43, H&TC SURVEY, LIPSCOMB COUNTY, TX",FROZEN VALVE. RECOVERED FREE FLUID AND REMEDIATED SOIL.,JONES TRUST,"HIGGINS, WEST (ATOKA)"
2012,876,8,PARALLEL PETROLEUM LLC,12/9/2012,Producer,PECOS,0,262842,0,Crude,49,39,10,Tank Battery,Equipment Failure,Other,None,,"SEC.20, BLK. 19, UNIVERSITY LANDS SURVEY",SOIL REMEDIATION PLAN IN PROGRESS.,ST. GENEVIEVE UNIV 19-20,VIEJOS (DEVONIAN)
2012,849,4,"MILAGRO EXPLORATION, LLC",12/9/2012,Producer,DUVAL,0,119749,0,Crude,138,0,138,Tank Battery,Theft,Other,None,,"S.A &M.G.R.R. NO. 199 A-536 11 MILES SOUTH OF SAN DIEGO, TX",THEFT,"BARRERA, BELIA",FOUR SEVENS (YEGUA A 7865)
2012,1179,8,"PIONEER NATURAL RES. USA, INC.",12/8/2012,Producer,ANDREWS,40307,0,0,Crude,10,9,1,Flow Line,Equipment Failure,Other,None,,N32.424034 W-102.278546,VACUUMED FREE FLUID AND REMEDIATED AREA.,"UNIVERSITY ""7-29""",SPRABERRY (TREND AREA)
2012,1093,7C,APPROACH OPERATING LLC,12/8/2012,Producer,CROCKETT,18057,0,0,Crude,40,30,10,Tank Battery,Equipment Failure,Other,None,,"SEC.22, BLK. 45 OF UNIVERSITY LANDS SURVEY CROCKETT CITY ABS.U372 ","SOIL WILL BE EXCAVATED AND AREA REMEDIATED,",UNIVERSITY '45 G',HOLT RANCH (CONSOLIDATED)
2012,916,8,"BTA OIL PRODUCERS, LLC",12/8/2012,Producer,ANDREWS,29451,0,0,Crude,38,25,13,Tank Battery,Corrosion - Rust,Other,None,,"SEC.47, BLK. 9, ULS",SOIL REMEDIATION PLAN IN PROGRESS,UNIVERSITY -D-,"ANDREWS, SOUTH (WOLFCAMP)"
2012,913,8,"PIONEER NATURAL RES. USA, INC.",12/8/2012,Producer,ANDREWS,39831,0,0,Crude,25,23,2,Tank Battery,Company Human Error,Other,None,,N31.455691 W-101.230602,VACUUMED FREE FLUID AND SOIL REMEDIATION PLAN IN PROGRESS,"UNIVERSITY ""6-39""",SPRABERRY (TREND AREA)
2012,1089,9,COBRA OIL & GAS CORPORATION,12/7/2012,Producer,JACK,32285,0,0,Crude,5,3,2,Flow Line,Equipment Failure,Other,None,,"J.E. HOPKINS SURVEY, A-254",RECOVERED FREE FLUID AND REMEDIATION PLAN IN PROGRESS,RICHARDS RANCH,KRS (MARBLE FALLS)
2012,880,8,OXY USA INC.,12/6/2012,Producer,MARTIN,14013,0,0,Crude,250,231,19,Tank Battery,Equipment Failure,Other,None,,39494,SOIL REMEDIATION PLAN IN PROGRESS.,UNIVERSITYCAITLIN,NO FIELD NAME
2012,1190,1,CABOT OIL & GAS CORPORATION,12/6/2012,Producer,ATASCOSA,15473,0,0,Crude,8,8,0,Tank Battery,Equipment Failure,Other,None,,"28 DEG. 43' 45"" N/ 98 DEG. 47' 52"" W",FREESTANDING FLUID RECOVERED AND SOIL REMEDIATED.,"R.H. PICKENS, ET AL ""B""",BRISCOE RANCH (EAGLEFORD)
2012,928,8,"DEVON ENERGY PRODUCTION CO, L.P.",12/6/2012,Producer,ECTOR,41330,0,0,Crude,65,64,1,Tank Battery,Equipment Failure,Other,None,,"SEC.12, BLK. 43, T&P RR CO. SVY",VACUUMED FREE FLUID AND REMEDIATED AREA,EDWARDS 12,SALLIE ANN (SPRABERRY-WOLFCAMP)
2012,1250,8,"PIONEER NATURAL RES. USA, INC.",12/5/2012,Producer,GLASSCOCK,41000,0,0,Crude,2,0,2,Tank Battery,Equipment Failure,Other,None,,N 31.930815 W -101.748135,"GASKET BLEW ON HEATER, LIQUIDS REMOVED BIOLOGICAL REMEDIATION AID ","HOUSTON WOODY ""3""",SPRABERRY (TREND AREA)
2012,969,8A,APACHE CORPORATION,12/4/2012,Producer,SCURRY,67005,0,0,Crude,6,2,4,Flow Line,Corrosion - Rust,Other,None,,"LAT.32.60958, LONG. -101.09846",VACUUMED FREE FLUID AND SOIL REMEDIATION PLAN IN PROGRESS,"BURNEY, W. F.",SHARON RIDGE (CLEAR FORK)
2012,1032,8,"EAGLE ROCK OPERATING COMPANY,LLC",12/4/2012,Producer,CRANE,1262,0,0,Crude,28,20,8,Tank Battery,Equipment Failure,Other,None,,"SEC.1, BLK. B23, PSL SURVEY",SOIL REMEDIATION PLAN IN PROGRESS,"EDWARDS, W. P.",EDWARDS
2012,817,8,BURLINGTON RES O & G CO-MIDLAND,12/4/2012,Producer,CRANE,7155,0,0,Products,300,300,0,Tank Battery,Equipment Failure,Other,None,,"N 31 37' 20.7"", W 102 30' 11""",PUMPED THE WATER OUT OF THE PIT.,"WADDELL, W. N.",WADDELL
2012,869,8,BERRY OIL COMP.,12/4/2012,Producer,ECTOR,40523,0,0,Crude,7,4,3,Tank Battery,Equipment Failure,Other,None,,"SEC.9 BLOCK 41, T-1-5 T&P RR CO SURVEY",SOIL WILL BE REMOVED AND REPLACED.,"GARDENDALE ""9""",SPRABERRY (TREND AREA)
2012,816,8,BURLINGTON RES O & G CO-MIDLAND,12/3/2012,Producer,CRANE,7155,0,0,Products,65,65,0,Tank Battery,Equipment Failure,Other,None,,"N 31 36' 55.2"", W 102 30' 36.8""",PUMPED WATER OUT OF THE PIT.,"WADDELL, W. N.",WADDELL
