MasterYear,Form Number,District,OperatorNumber,DateofLoss,Type_Company_Cd,County,LeaseNumber,Gasident,CommNbr,TypeLiquid,GrossLoss,Recovered,Net Loss,Facility,CauseofLoss,Remedy,Water,WaterName,Location,Remarks,LeaseName,FieldNumber
2018,206,7C,"LAREDO PETROLEUM, INC.",4/9/2018,Producer,REAGAN,16843,0,0,Crude,7,5,2,Flow Line,Equipment Failure,Other,None,,"31.552472, 101.327075","VAC TRUCK, BLENDED TO STABILIZE THE RELEASE",SUGG-D-,SPRABERRY (TREND AREA)
2018,217,8A,"CROSS TIMBERS ENERGY, LLC",4/7/2018,Producer,COCHRAN,17616,0,0,Crude,21,20,1,Flow Line,Corrosion - Rust,Other,None,,DSU LEASE,LAND WILL BE REMDIATED,DUGGAN SLAUGHTER UNIT,SLAUGHTER
2018,165,2,"DEVON ENERGY PRODUCTION CO, L.P.",4/6/2018,Producer,DE WITT,10121,0,0,Crude,80,73,7,Tank Battery,Equipment Failure,Other,None,,"COGSWELL, M; A-109","FLOOD CONTAINMENT AREA WITH FRESH WATER, MICROBLAZE, TILL",ZGABAY A,EAGLEVILLE (EAGLE FORD-2)
2018,161,8A,"VANGUARD OPERATING, LLC",4/6/2018,Producer,COCHRAN,18102,0,0,Crude,7,0,7,Flow Line,Corrosion - Rust,Other,None,,"33.445910, -102.620890",BROUGHT TO THE SURFACE AND REMEDIATED,BOYD MALLET UNIT,SLAUGHTER
2018,160,8A,"VANGUARD OPERATING, LLC",4/6/2018,Producer,COCHRAN,19452,0,0,Crude,30,0,30,Tank Battery,Equipment Failure,Other,None,,"33.560870, -102.660480","BLENDING, AERATING, AND/OR BIOREMEDIATION TECHNIQUES",WRIGHT UNIT,LEVELLAND
2018,216,6,"ENDEAVOR NATURAL GAS, LP",4/6/2018,Producer,SHELBY,0,182858,0,Gas Well Liquid,65,0,65,Tank Battery,Other,Other,None,,F.A. SHERMAN A-904,"LIGHTNING, DAMAGED STOCK TANKS REMOVED AND DISPOSED",VASTAR FEE GAS UNIT,OLIVER CREEK (TRAVIS PEAK)
2018,200,7C,DISCOVERY NATURAL RESOURCES LLC,4/4/2018,Producer,REAGAN,17878,0,0,Crude,41,41,0,Tank Battery,Equipment Failure,Other,None,,"SEC 125, BLK 1, ABS 529 G.S. WALKER JR SUR","LIQUID SUCKED UP, PRESSURED WASHED, CLEANED",DIVIDE DRAW,SPRABERRY (TREND AREA)
2018,175,1,"SEA EAGLE FORD, LLC",4/4/2018,Producer,ATASCOSA,16559,0,0,Gas Well Liquid,6,6,0,Tank Battery,Equipment Failure,Other,None,,"28.682512, -98.466084",ALL LIQUIDS WERE RECOVERED VIA VACUUM TRUCK,PEELER RANCH EFS,EAGLEVILLE (EAGLE FORD-1)
2018,169,1,"SN EF MAVERICK, LLC",4/4/2018,Producer,DIMMIT,0,272572,0,Combined,19,0,19,Tank Battery,Equipment Failure,Other,None,,"A.B.&M. SUR, A-939",REPAIRED AND REMEDIATION IS ON GOING,DIAMOND H STATE,BRISCOE RANCH (EAGLEFORD)
2018,229,10,CIMAREX ENERGY CO.,4/3/2018,Producer,OCHILTREE,8884,0,0,Crude,10,5,5,Tank Battery,Equipment Failure,Other,None,,32-16N-24W,PERFEX HANDLED GROUND WORK FOR IN SITU REMEDIATION,BROWNLEE RANCH 49,PAN PETRO (CLEVELAND)
2018,156,6,XTO ENERGY INC.,4/3/2018,Producer,RUSK,0,267722,0,Combined,50,0,50,Tank Battery,Other,Other,None,,HENRY M SURVEY A-702,"LIGHTNING, REMOVED ALL FLUIDS FROM THE FIREWALL",ASHBY UNIT,"HENDERSON, E. (COTTON VALLEY)"
2018,204,7C,"PARSLEY ENERGY OPERATIONS, LLC",4/2/2018,Producer,REAGAN,5221,0,0,Crude,6,2,4,Tank Battery,Corrosion - Rust,Other,None,,"SEC 6, BLK A, D&W RR","VAC TRUCK, WILL REMEDIATE THE IMPACTED AREA, BLENDING ON SITE",WELLS,SPRABERRY (TREND AREA)
2018,158,6,XTO ENERGY INC.,4/2/2018,Producer,RUSK,13233,0,0,Crude,143,100,43,Tank Battery,Corrosion - Rust,Other,None,,GW CLOUGH SUR A-182,"VAC TRUCK, COLLECTED IN ROLL OFFS, FLUSHED WITH FRESH WATER",SLACK,"OAK HILL, WEST (PETTIT)"
2018,176,2,HILCORP ENERGY COMPANY,4/2/2018,Producer,REFUGIO,2876,0,0,Crude,25,23,2,Tank Battery,Equipment Failure,Other,None,,"MAINE, GW, AB 391228, A-228","VAC TRUCK, EXCAVATED, HAUL OFF","OCONNOR, THOMAS, -C-",TOM OCONNOR (5900 SAND)
2018,199,9,BRIDWELL OIL CO.,4/2/2018,Producer,CLAY,1458,0,0,Crude,15,10,5,Flow Line,Equipment Failure,Other,None,,"SEC 39, WORD & HALSELL SUB","VAC TRUCK, TILLED, MIXED WITH FRESH DIRT, BACKHOE",BRIDWELL RIVER RANCH,CLAY COUNTY REGULAR
2018,202,7C,"PIONEER NATURAL RES. USA, INC.",4/2/2018,Producer,UPTON,17248,0,0,Crude,133,20,113,Tank Battery,Equipment Failure,Other,None,,"31.332276, -101.920052","VAC TRUCK, EXCAVATED, BLENDED, FRESH SOIL, BIOLOGICAL REMEDIATION ","HYER ""9""",SPRABERRY (TREND AREA)
2018,215,6,SABINE OIL & GAS CORPORATION,3/31/2018,Producer,PANOLA,0,47348,0,Crude,10,8,2,Tank Battery,Corrosion - Rust,Other,None,,FORSYTHE JAMAS ABS 200,"REMOVED IMPACTED SOILS, PLACED ON PLASTIC PENDING DISPOSAL","HARRIS, C. E.","CARTHAGE (PETTIT, LOWER GAS)"
2018,159,4,ROSETTA RESOURCES OPERATING LP,3/30/2018,Producer,WEBB,0,276695,0,Crude,35,20,15,Flow Line,Equipment Failure,Other,None,,"SEC 2182, GALAN, . SUR A-65","VAC TRUCK, EXCAVATION, REPAIRED THE LINE",GATES 05D,GATES RANCH (EAGLE FORD SHALE)
2018,203,7C,"HOLLIDAY DRILLING, INC.",3/30/2018,Producer,REAGAN,13999,0,0,Crude,221,0,221,Tank Battery,Equipment Failure,Other,None,,"SEC 2, W.W. PITTMAN SUR","BACKHOE, SCRAPE UP DRIED UP OIL, MIX WITH CALICHE, RESPREAD",CABOT,SPRABERRY (TREND AREA)
2018,163,2,MARATHON OIL EF LLC,3/30/2018,Producer,LIVE OAK,10433,0,0,Crude,15,0,15,Tank Battery,Corrosion - Rust,Other,None,,"A.H. LASATER SUR 108, ABS 656",REMOVAL OF CONTAMINATED SOIL,MEEKS,EAGLEVILLE (EAGLE FORD-2)
2018,177,2,HILCORP ENERGY COMPANY,3/29/2018,Producer,REFUGIO,5280,0,0,Crude,20,18,2,Tank Battery,Equipment Failure,Other,None,,"WEBB, TH; AB 391298, A-298",FREE STANDING PRODUCT WAS RECOVERED WITH A VACUUM TRUCK,TOM OCONNOR (5800 SD) FLD. UNIT,TOM OCONNOR (5800)
2018,171,1,"PRODUCTION RESOURCES, INC.",3/28/2018,Producer,BEXAR,11757,0,0,Crude,41,0,41,Tank Battery,Other,Other,None,,"GEORGE W MUDD SUR 273, ABS 514","LIGHTNING, SOMERSET FIRE DEPART PUT OUT FIRE, HAZMAT CREW CLEANED ","KENNY, WILLIAM PYRON ET UX",SOMERSET
2018,141,6,"BASIC ENERGY SERVICES, L.P.",3/28/2018,Other,PANOLA,0,29364,0,Crude,140,0,140,Tank Battery,Other,Other,None,,"HANCOCK SMITH SUR, A-590","LIGHTNING, DAMS WERE ERECTED, REMOVE FREE FLUIDS","ALLEN, RALPH",BETHANY (PETTIT)
2018,221,8A,LEGACY RESERVES OPERATING LP,3/27/2018,Producer,GARZA,4625,0,0,Crude,2,2,0,Tank Battery,Equipment Failure,Other,None,,ELMER HITT,"BIO REMEDIATED TWO TIMES INSIDE BATTERY IN PLACE, DUG OUT","HITT, ELMER",P. H. D.
2018,4,10,SABINE OIL & GAS CORPORATION,3/23/2018,Producer,ROBERTS,8543,0,0,Crude,111,0,111,Tank Battery,Theft,Other,None,,"SEC 3, BLK B, H&GN RR CO A-81","POLICE CALLED, REPORT TAKEN",T. BOONE PICKENS,LARD RANCH (GRANITE WASH -C-)
2018,167,1,CARRIZO (EAGLE FORD) LLC,3/22/2018,Producer,LA SALLE,17696,0,0,Crude,30,0,30,Tank Battery,Corrosion - Rust,Other,None,,"GEORGE GURKELL, ABS 179","VAC TRUCK, EXCAVATION, HAULED OFF,",IRVIN F UNIT,EAGLEVILLE (EAGLE FORD-1)
2018,136,7C,DISCOVERY NATURAL RESOURCES LLC,3/18/2018,Producer,REAGAN,17878,0,0,Crude,30,28,2,Tank Battery,Equipment Failure,Other,None,,"SEC 124, BLK 1 T&P RR",REMEDIATION WILL CONTINUE AFTER LOCATION DRYS,DIVIDE DRAW,SPRABERRY (TREND AREA)
2018,137,7C,"PARSLEY ENERGY OPERATIONS, LLC",3/16/2018,Producer,UPTON,18705,0,0,Crude,8,1,7,Tank Battery,Equipment Failure,Other,None,,"SEC 31, BLK 39, T-5-S, A-438, T&P RR CO","REMOVING CALICHE, REPLACING, TILLING TO OVERSPRAY IN PLACE",LOUIS,SPRABERRY (TREND AREA) R 40 EXC
2018,139,7C,"LAREDO PETROLEUM, INC.",3/15/2018,Producer,REAGAN,16734,0,0,Crude,80,50,30,Tank Battery,Equipment Failure,Other,None,,SUGG B 133-135 2RF,"FLOW STOPPED, FREE PRODUCT RECOVERED, THE AREA BACKDRAGGED",SUGG-B-,SPRABERRY (TREND AREA)
2018,96,2,"KOVAR OPERATING, LLC",3/14/2018,Producer,REFUGIO,2581,0,0,Crude,105,101,4,Tank Battery,Equipment Failure,Other,None,,J.M. SWISHER SUR,"SUMP PUMP, VAC TRUCK, SOIL REMEDIATION IS IN PROGRESS","LAMBERT, M. F.",TOM OCONNOR (5500 SAND)
2018,162,8A,"VANGUARD OPERATING, LLC",3/14/2018,Producer,YOAKUM,61675,0,0,Crude,200,70,130,Tank Battery,Equipment Failure,Other,None,,"33.09484, -102.88602",BROUGHT TO THE SURFACE AND REMEDIATED,"WEST, M. M.",WEST (DEVONIAN)
2018,100,9,BURLINGTON RESOURCES O & G CO LP,3/14/2018,Producer,WISE,0,188464,0,Gas Well Liquid,18,0,18,Tank Battery,Equipment Failure,Other,None,,"33.2155, -97.5581",REMEDIATION,"WAGGONER, CRYSTELLE GAS UNIT","NEWARK, EAST (BARNETT SHALE)"
2018,157,6,XTO ENERGY INC.,3/13/2018,Producer,PANOLA,13451,0,0,Crude,9,8,1,Tank Battery,Equipment Failure,Other,None,,LUCINDA SHIELDS A-605,SITE WAS FLUSHED AND FLUID RECOVERED,"BROWN, J. C. OU 1",CARTHAGE (TRAVIS PEAK)
2018,212,7C,HENRY RESOURCES LLC,3/12/2018,Producer,UPTON,18462,0,0,Crude,20,12,8,Tank Battery,Equipment Failure,Other,None,,"SEC 5, BLK G, GC&SF RR CO","EXTRACTED, AREA HAD NO SIGN OF STAIN, REMEDIATED",WOOLEY 5,SPRABERRY (TREND AREA)
2018,104,9,"PETROBAL OMEGA 1, LLC",3/10/2018,Producer,JACK,0,279128,0,Crude,10,10,0,Tank Battery,Equipment Failure,Other,None,,"33.327895, -98.221629","TIGHTEN UP BOLTS, TRANSFERED TO SECONDARY TANK",QUICK,KRS (MARBLE FALLS)
2018,82,8A,"BROWN, GEO. R PARTNERSHIP,LP,THE",3/8/2018,Producer,GARZA,1898,0,0,Crude,10,0,10,Tank Battery,Equipment Failure,Other,None,,"SEC 6, BLK 5, K AYCOCK SUR","VAC TRUCK, BACKHOE AND LEASE CREW TO CLEAN UP SPILL","POST ESTATE ""A""",GARZA
2018,140,7B,"EAGLERIDGE OPERATING, LLC",3/7/2018,Producer,HOOD,0,249226,0,Combined,629,180,449,Tank Battery,Equipment Failure,Other,None,,MITCHELL RANCH,"SHUT IN, VAC TRUCK, REMEDIATION",SUGG-B-,NO FIELD NAME
2018,97,1,"LONESTAR OPERATING, LLC",3/6/2018,Producer,GONZALES,13832,0,0,Crude,109,90,19,Tank Battery,Equipment Failure,Other,None,,"FISHER, T.D. A-186","VAC TRUCK, HOT WATER TO FLOAT TO SURFACE, DUG OUT,",HAGEN RANCH,PILGRIM (AUSTIN CHALK)
2018,174,1,TEXAS PETROLEUM INVESTMENT CO.,3/5/2018,Producer,CALDWELL,0,0,5916,Crude,7,5,2,Flow Line,Equipment Failure,Other,None,,NANCY REAVILLE A-248,"REPAIRS MADE TO FLOWLINE, ON SITE BIOREMEDIATION OF SOILS",KEERAN RANCH,NO FIELD NAME
2018,131,7C,"PIONEER NATURAL RES. USA, INC.",3/5/2018,Producer,REAGAN,19586,0,0,Crude,44,30,14,Tank Battery,Equipment Failure,Other,None,,"31.461892, -101.679643","EXCAVATED, BLENDED, FRESH SOIL, BIOLOGICAL REMEDIATION",ALDWELL M R40,SPRABERRY (TREND AREA) R 40 EXC
2018,98,2,"LONESTAR OPERATING, LLC",3/5/2018,Producer,LAVACA,10982,0,0,Crude,45,44,1,Tank Battery,Equipment Failure,Other,None,,"FISHER, T.A. A-186","VAC TRUCK,",MOULTON B UNIT,EAGLEVILLE (EAGLE FORD-2)
2018,81,6,ROCKCLIFF ENERGY OPERATING LLC,3/4/2018,Producer,NACOGDOCHES,0,222518,0,Gas Well Liquid,40,0,40,Tank Battery,Equipment Failure,Other,None,,WILSON J SVY A-59,"STATIC DISCHARGE, FIRE DEPT TO EXTINGUISH FIRE, VAC TRUCK.,","STEWART, GRAHAM P",DOUGLASS (JAMES LIME)
2018,166,1,"EOG RESOURCES, INC.",3/4/2018,Producer,DE WITT,11285,0,0,Crude,35,30,5,Tank Battery,Equipment Failure,Other,None,,"29 5 40.9, 097 42 50.4","VAC UP, EXCAVATED, HAULED OFF","CLINE, ROBERT M.-C-",SOMERSET
2018,138,7C,OXY USA WTP LP,3/2/2018,Producer,REAGAN,19796,0,0,Crude,120,110,10,Tank Battery,Equipment Failure,Other,None,,"31.5795, -101.6539","VAC TRUCK, ROUSTABOUT HANDS, SQUEEGEE, BEGIN REMEDIATION WORK",AMERIGO 903A,SPRABERRY (TREND AREA) R 40 EXC
2018,95,2,"KOVAR OPERATING, LLC",2/28/2018,Producer,REFUGIO,0,0,314,Crude,275,245,30,Tank Battery,Equipment Failure,Other,None,,"CHAS, S. HARDWICK SUR","VAC TRUCKS, SOIL REMEDIATION IS IN PROGRESS",NORTH CEDAR LAKE UNIT,NO FIELD NAME
2018,61,10,XTO ENERGY INC.,2/26/2018,Producer,OCHILTREE,0,21893,0,Gas Well Liquid,14,0,14,Tank Battery,Equipment Failure,Other,None,,"SEC 745, BLK 43, H&TC SUR","ABSORBENT MATERIAL, MICRO BLAZE, FRESH SOIL SPREAD OVER AREA","WILSON, DUDE GU -4-",PAN PETRO (CLEVELAND)
2018,172,2,HILCORP ENERGY COMPANY,2/26/2018,Producer,JACKSON,1656,0,0,Crude,90,80,10,Tank Battery,Equipment Failure,Other,None,,"RAMON MUSQUIZ, ABS 23959 A-59","VAC TRUCK, EXCAVATED, TREATED ON SITE, REMEDIATION",WEST RANCH -A-,WEST RANCH (GRETA)
2018,38,8A,LEGACY RESERVES OPERATING LP,2/25/2018,Producer,COCHRAN,60106,0,0,Combined,1060,1000,60,Tank Battery,Equipment Failure,Other,None,,"33.49189, -102.69865","VAC TRUCK, TANK TAKEN OUT OF SERVICE",CONOCO-DEAN UNIT,SLAUGHTER
2018,26,1,"J.P. OIL COMPANY, INC.",2/25/2018,Producer,ATASCOSA,0,0,541,Crude,394,0,394,Tank Battery,Other,Other,None,,"ANTONIO ESTRADA SUR #53, A-224","LIGHTNING, FIRE BURNED HYDROCARBONS, VAC TRUCK, ALL OIL BURNED",CKODRE A,NO FIELD NAME
2018,70,7B,OXY USA INC.,2/24/2018,Producer,MOORE,62953,0,0,Crude,75,65,10,Tank Battery,Equipment Failure,Other,None,,"32.535629, -102.573403",SOIL WILL BE REMEDIATED IN PLACE TO ORIGINAL SPECS,DOONEY 997,NO FIELD NAME
2018,33,9,"BRIGGS & CROKER OIL, LLC",2/24/2018,Producer,ARCHER,24379,0,0,Crude,10,10,0,Tank Battery,Equipment Failure,Other,None,,"A-154, BLK 11, GERMAN EMIGRATION SUR","VAC TRUCK, SPREAD PEAT SORB ABSORBANT, TURN & TILL SOIL",JENTSCH,ARCHER COUNTY REGULAR
2018,34,5,LEGACY RESERVES OPERATING LP,2/23/2018,Producer,LIMESTONE,0,155013,0,Crude,110,100,10,Tank Battery,Other,Other,None,,"31.411027, -96.391959","VAC TRUCK, FLUSHED, DESALT PLUS, SUPERALL 38 USED ON AFFECTED AREA",THOMASON,OLETHA (RODESSA)
2018,35,6,BREITBURN OPERATING L.P.,2/22/2018,Producer,PANOLA,0,206925,0,Gas Well Liquid,40,0,40,Tank Battery,Other,Other,None,,"32.042745, -94.550050","LIGHTNING, RECONSTRUCTION, ALL PRODUC STAYED IN CONTAINMENT",TURNER,"CARTHAGE, S. (COTTON VALLEY)"
2018,73,8A,APACHE CORPORATION,2/22/2018,Producer,SCURRY,5625,0,0,Crude,25,20,5,Tank Battery,Equipment Failure,Other,None,,"32.594673, -101.058035","FREE FLUIDS WERE REMOVED, AFFECTED SOILS WERE BLENDED","STERLING, W. R.",SHARON RIDGE (CLEAR FORK)
2018,15,7C,"EP ENERGY E&P COMPANY, L.P.",2/22/2018,Producer,UPTON,19410,0,0,Combined,50,30,20,Tank Battery,Equipment Failure,Other,None,,UNIVERSITY TAYLOR DRAW 30-1H,"EXCAVATED, BACKFILLED, FRESH SOIL",UNIVERSITY TAYLOR DRAW 30,SHEEP MOUNTAIN (CONSOLIDATED)
2018,78,9,"TEXXOL OPERATING COMPANY, INC.",2/21/2018,Producer,WISE,0,184180,0,Crude,164,0,164,Tank Battery,Other,Other,None,,FIBERGLASS TANK,"LIGHTNING, FIRE DEPARTMENT CALLED OUT","GUTHRIE ""A""","NEWARK, EAST (BARNETT SHALE)"
2018,226,9,GREAT AMERICAN RESOURCES INC.,2/21/2018,Producer,WISE,0,41341,0,Crude,3,2,1,Tank Battery,Equipment Failure,Other,None,,"BLK 8, BELL COUNTY SCHOOL LAND SUR, A-27,","SHUT IN, ABSORBENT PADS, QUEEN BEE TO SOAK UP, REMEDIATE SOIL","HEARD, N. E.",ALVORD (ATOKA CONGLOMERATE)
2018,14,7C,"LAREDO PETROLEUM, INC.",2/20/2018,Producer,REAGAN,17027,0,0,Crude,5,1,4,Tank Battery,Equipment Failure,Other,None,,"31.55294, 101.442874","SHUT DOWN, REPAIRS, VAC TRUCK, BLEND, STABILIZE IMPACTED SOIL",GRAHAM,SPRABERRY (TREND AREA)
2018,80,6,"FAIR OIL, LTD.",2/18/2018,Producer,CHEROKEE,15337,0,0,Crude,4,3,1,Tank Battery,Equipment Failure,Other,None,,"T M GARRETT SUR, A-304",REMEDIATION,TAF MINERAL TRUST,"MAYDELLE, N. (WOODBINE)"
2018,8,7B,"HILLCREST PETROLEUM, LLC",2/18/2018,Producer,JONES,18193,0,0,Crude,103,78,25,Tank Battery,Equipment Failure,Other,None,,CENTRAL TANK BATTERY,REMEDIATION,SHARP,LEWIS STEFFENS
2018,69,10,"DCP OPERATING COMPANY, LP",2/17/2018,Other,MOORE,0,0,0,Combined,6,2,4,Pipe Line,Equipment Failure,Other,None,,"SEC 43, BLK 44, SUR H&TC RR",REMEDIATION,DOONEY 997,NO FIELD NAME
2018,72,8A,APACHE CORPORATION,2/16/2018,Producer,YOAKUM,483,0,0,Crude,74,70,4,Tank Battery,Equipment Failure,Other,None,,"33.206736, -103.058020","FREE FLUIDS WERE REMOVED, AFFECTED SOILS WERE BLENDED","WEEMS, L. R. ET AL",BRONCO (SILURO-DEVONIAN)
2018,31,1,"PIONEER NATURAL RES. USA, INC.",2/16/2018,Producer,ATASCOSA,15750,0,0,Crude,10,0,10,Tank Battery,Corrosion - Rust,Other,None,,"EDWARDS O'BOYLE SUR, A-10","EXCAVATED AREA, REMEDIATION",EDMUND TOM 01,EAGLEVILLE (EAGLE FORD-1)
2018,66,10,"OVERFLOW ENERGY, LLC",2/15/2018,Other,ROBERTS,9308,0,0,Crude,15,10,5,Tank Battery,Equipment Failure,Other,None,,"SEC 25, BLK C, G&M SUR","TILLING CONTAMINATED SOIL, MIXING GYPSON FERTILIZER",CHICKEN CREEK SWD,LEDRICK RANCH (GRANITE WASH)
2018,99,2,"SULPHUR RIVER EXPLORATION, INC.",2/15/2018,Producer,LAVACA,0,170258,0,Gas Well Liquid,83,0,83,Tank Battery,Theft,Other,None,,"29.408302, -96.984620","VAC TRUCK, DISKED GROUND, NO OPEN VALVES OR ANY LEAKS",WYNNE GAS UNIT,"WORD, N. (EDWARDS)"
2018,7,7B,SCOUT ENERGY MANAGEMENT LLC,2/14/2018,Producer,STONEWALL,4405,0,0,Crude,120,110,10,Tank Battery,Equipment Failure,Other,None,,"SEC 6, BLK C, SUR AB&M","PICK UP STANDING FLUID, LET IT DAY AND SPREAD GATOR","HUNT, C. O.",OLD GLORY (STRAWN)
2018,232,8,"DCP OPERATING COMPANY, LP",2/14/2018,Other,MARTIN,0,0,0,Crude,15,0,15,Tank Battery,Equipment Failure,Other,None,,"32.2113554, -101.780724","SHUT IN, EXCAVATED, BLENDED, BIOREMEDIATION, BACKFILLED,",LOUISA,NO FIELD NAME
2018,130,7C,"PIONEER NATURAL RES. USA, INC.",2/13/2018,Producer,UPTON,3913,0,0,Crude,10,7,3,Tank Battery,Equipment Failure,Other,None,,"31.602360, 101.805334",REMEDIATION,NORTH PEMBROOK SPRABERRY UNIT,SPRABERRY (TREND AREA)
2018,45,9,BURLINGTON RESOURCES O & G CO LP,2/12/2018,Producer,DENTON,0,196782,0,Gas Well Liquid,36,0,36,Tank Battery,Equipment Failure,Other,None,,"33.24572, -97.36589",FACILITY AND WELL SHUT IN AND AREA SECURED,BIG SKY,"NEWARK, EAST (BARNETT SHALE)"
2018,249,8,"DCP MIDSTREAM, LP",2/12/2018,Other,ANDREWS,0,0,0,Crude,5,0,5,Pipe Line,Equipment Failure,Other,None,,"32.38644, -102.578333","SHUT IN, EXCAVATED, BLENDED, BIOREMEDIATION, BACKFILLED",COWDEN C,NO FIELD NAME
